0.102200E+01 0.000000E+00
0.102512E+01 0.424710E-06
0.102660E+01 0.135381E-05
0.102710E+01 0.184189E-05
0.102750E+01 0.230694E-05
0.102810E+01 0.314086E-05
0.102875E+01 0.424710E-05
0.102950E+01 0.581227E-05
0.103010E+01 0.730963E-05
0.103100E+01 0.100021E-04
0.103200E+01 0.136853E-04
0.103320E+01 0.191708E-04
0.103400E+01 0.235340E-04
0.103530E+01 0.319440E-04
0.103664E+01 0.424710E-04
0.103820E+01 0.573160E-04
0.103970E+01 0.744649E-04
0.104150E+01 0.990747E-04
0.104380E+01 0.137519E-03
0.104640E+01 0.191332E-03
0.104830E+01 0.238213E-03
0.105120E+01 0.323131E-03
0.105408E+01 0.424710E-03
0.105770E+01 0.578908E-03
0.106110E+01 0.753016E-03
0.106510E+01 0.996914E-03
0.107040E+01 0.139081E-02
0.107620E+01 0.192210E-02
0.108060E+01 0.240038E-02
0.108710E+01 0.323409E-02
0.109371E+01 0.424710E-02
0.110260E+01 0.588832E-02
0.111070E+01 0.767918E-02
0.112060E+01 0.102718E-01
0.113330E+01 0.142812E-01
0.114750E+01 0.197170E-01
0.115820E+01 0.245031E-01
0.117410E+01 0.327515E-01
0.119011E+01 0.424710E-01
0.120510E+01 0.528814E-01
0.122750E+01 0.707927E-01
0.125000E+01 0.914400E-01
0.126560E+01 0.107140E+00
0.129490E+01 0.139349E+00
0.133180E+01 0.184183E+00
0.136260E+01 0.224526E+00
0.139700E+01 0.272071E+00
0.143380E+01 0.325288E+00
0.150000E+01 0.426400E+00
0.156250E+01 0.528134E+00
0.161720E+01 0.621607E+00
0.171290E+01 0.792871E+00
0.183850E+01 0.102698E+01
0.194620E+01 0.123077E+01
0.200000E+01 0.133200E+01
0.204400E+01 0.141400E+01
0.216350E+01 0.163455E+01
0.237260E+01 0.201196E+01
0.264710E+01 0.248751E+01
0.300000E+01 0.306500E+01
0.350000E+01 0.382207E+01
0.400000E+01 0.451500E+01
0.475000E+01 0.544810E+01
0.500000E+01 0.573500E+01
0.600000E+01 0.678300E+01
0.700000E+01 0.770800E+01
0.800000E+01 0.854000E+01
0.900000E+01 0.929600E+01
0.100000E+02 0.999000E+01
0.110000E+02 0.106300E+02
0.120000E+02 0.112300E+02
0.130000E+02 0.117900E+02
0.140000E+02 0.123100E+02
0.150000E+02 0.127900E+02
0.160000E+02 0.132400E+02
0.180000E+02 0.140500E+02
0.200000E+02 0.147800E+02
0.220000E+02 0.154400E+02
0.240000E+02 0.160300E+02
0.260000E+02 0.165800E+02
0.280000E+02 0.170800E+02
0.300000E+02 0.175500E+02
0.400000E+02 0.194300E+02
0.500000E+02 0.208300E+02
0.600000E+02 0.219200E+02
0.800000E+02 0.235200E+02
0.100000E+03 0.246500E+02
0.150000E+03 0.264300E+02
0.200000E+03 0.274900E+02
0.300000E+03 0.287200E+02
0.400000E+03 0.294200E+02
0.500000E+03 0.298800E+02
0.600000E+03 0.302100E+02
0.800000E+03 0.306500E+02
0.100000E+04 0.309300E+02
0.150000E+04 0.313400E+02
0.200000E+04 0.315600E+02
0.300000E+04 0.318000E+02
0.400000E+04 0.319300E+02
0.500000E+04 0.320100E+02
0.600000E+04 0.320700E+02
0.800000E+04 0.321400E+02
0.100000E+05 0.321900E+02
0.150000E+05 0.322500E+02
0.200000E+05 0.322900E+02
0.300000E+05 0.323200E+02
0.400000E+05 0.323400E+02
0.500000E+05 0.323600E+02
0.600000E+05 0.323600E+02
0.800000E+05 0.323700E+02
0.100000E+06 0.323800E+02
 -1 -1
 -2 -2
