3	5.39E-04
3.5	1.35E-03
4	2.70E-03
4.5	4.69E-03
5	7.38E-03
5.5	1.08E-02
6	1.51E-02
7	2.64E-02
8	4.15E-02
9	6.09E-02
10	8.47E-02
11	1.13E-01
12	1.47E-01
14	2.30E-01
16	3.34E-01
18	4.61E-01
20	6.11E-01
23	8.79E-01
26	1.20E+00
30	1.70E+00
35	2.47E+00
40	3.36E+00
45	4.39E+00
50	5.53E+00
55	6.76E+00
60	8.08E+00
70	1.10E+01
80	1.41E+01
90	1.73E+01
100	2.06E+01
110	2.39E+01
120	2.72E+01
140	3.35E+01
160	3.95E+01
180	4.49E+01
200	4.99E+01
230	5.64E+01
260	6.20E+01
300	6.79E+01
350	7.34E+01
400	7.73E+01
450	7.99E+01
-1     -1
-2     -2
