0.012	9.46E-05
0.014	7.33E-04
0.016	3.59E-03
0.018	1.27E-02
0.02	3.51E-02
0.023	1.17E-01
0.026	2.98E-01
0.03	7.87E-01
0.035	2.00E+00
0.04	4.16E+00
0.045	7.59E+00
0.05	1.27E+01
0.055	1.98E+01
0.06	2.94E+01
0.07	5.85E+01
0.08	1.05E+02
0.09	1.78E+02
0.1	2.87E+02
0.11	4.45E+02
0.12	6.69E+02
0.14	1.39E+03
0.16	2.64E+03
0.18	4.65E+03
0.2	7.69E+03
0.23	1.47E+04
0.26	2.55E+04
0.3	4.64E+04
0.35	8.57E+04
0.4	1.40E+05
0.45	2.10E+05
0.5	2.93E+05
0.55	3.86E+05
0.6	4.88E+05
0.7	7.11E+05
0.8	9.33E+05
0.9	1.15E+06
1	1.35E+06
1.1	1.52E+06
1.2	1.68E+06
1.4	1.95E+06
1.6	2.14E+06
1.8	2.27E+06
2	2.37E+06
2.3	2.46E+06
2.6	2.49E+06
3	2.48E+06
3.5	2.42E+06
4	2.33E+06
4.5	2.24E+06
5	2.14E+06
5.5	2.05E+06
6	1.96E+06
7	1.80E+06
8	1.66E+06
9	1.54E+06
10	1.44E+06
11	1.35E+06
12	1.27E+06
14	1.13E+06
16	1.02E+06
18	9.31E+05
-1   -1
-2    -2
