2.600000e-02 7.557700e-04 
3.000000e-02 3.072800e-03 
3.500000e-02 1.129900e-02 
4.000000e-02 3.027400e-02 
4.500000e-02 6.622000e-02 
5.000000e-02 1.260600e-01 
5.500000e-02 2.171900e-01 
6.000000e-02 3.489500e-01 
7.000000e-02 7.647000e-01 
8.000000e-02 1.436000e+00 
9.000000e-02 2.418300e+00 
1.000000e-01 3.811100e+00 
1.100000e-01 5.696900e+00 
1.200000e-01 8.147500e+00 
1.400000e-01 1.506700e+01 
1.600000e-01 2.500200e+01 
1.800000e-01 3.862200e+01 
2.000000e-01 5.631500e+01 
2.300000e-01 9.065600e+01 
2.600000e-01 1.357400e+02 
3.000000e-01 2.132200e+02 
3.500000e-01 3.388700e+02 
4.000000e-01 4.981000e+02 
4.500000e-01 6.847000e+02 
5.000000e-01 8.971600e+02 
5.500000e-01 1.135300e+03 
6.000000e-01 1.391900e+03 
7.000000e-01 1.933400e+03 
8.000000e-01 2.518600e+03 
9.000000e-01 3.119000e+03 
1.000000e+00 3.715900e+03 
1.100000e+00 4.317000e+03 
1.200000e+00 4.905000e+03 
1.400000e+00 6.015600e+03 
1.600000e+00 7.009900e+03 
1.800000e+00 7.921700e+03 
2.000000e+00 8.731000e+03 
2.300000e+00 9.762400e+03 
2.600000e+00 1.059600e+04 
3.000000e+00 1.143600e+04 
3.500000e+00 1.215300e+04 
4.000000e+00 1.259300e+04 
4.500000e+00 1.286800e+04 
5.000000e+00 1.296000e+04 
5.500000e+00 1.293600e+04 
6.000000e+00 1.284200e+04 
7.000000e+00 1.240100e+04 
8.000000e+00 1.184700e+04 
9.000000e+00 1.123300e+04 
1.000000e+01 1.060200e+04 
1.100000e+01 9.978700e+03 
1.200000e+01 9.376400e+03 
1.400000e+01 8.260000e+03 
1.600000e+01 7.270300e+03 
-1   -1 
-2   -2 
