0.025 1000 53
53
0.025  7.003
0.03  7.765
0.04  9.183
0.05  10.51
0.06  11.75
0.07  12.94
0.08  14.06
0.09  15.12
0.1  16.14
0.15  20.5
0.2  23.65
0.25  25.8
0.3  27.25
0.4  28.94
0.5  29.76
0.6  30.15
0.7  30.28
0.8  30.26
0.9  30.14
1  29.95
1.5  28.6
2  27.08
2.5  25.61
3  24.25
4  21.87
5  19.9
6  18.23
7  16.82
8  15.61
9  14.56
10  13.64
15  10.36
20  8.366
25  7.037
30  6.092
40  4.841
50  4.053
60  3.511
70  3.115
80  2.812
90  2.573
100  2.38
150  1.784
200  1.475
250  1.287
300  1.16
400  1.001
500  0.9071
600  0.8459
700  0.8036
800  0.7732
900  0.7507
1000  0.7335
