0.025 1000 53
53
0.025  4.828
0.03  5.377
0.04  6.371
0.05  7.249
0.06  8.029
0.07  8.721
0.08  9.332
0.09  9.866
0.1  10.33
0.15  11.83
0.2  12.49
0.25  12.77
0.3  12.86
0.4  12.77
0.5  12.53
0.6  12.24
0.7  11.92
0.8  11.61
0.9  11.3
1  11
1.5  9.647
2  8.56
2.5  7.678
3  6.953
4  5.837
5  5.023
6  4.407
7  3.926
8  3.54
9  3.226
10  2.964
15  2.127
20  1.677
25  1.395
30  1.202
40  0.9528
50  0.7974
60  0.6908
70  0.6128
80  0.5532
90  0.506
100  0.4678
150  0.3498
200  0.2888
250  0.2516
300  0.2266
400  0.1953
500  0.1768
600  0.1648
700  0.1565
800  0.1506
900  0.1461
1000  0.1428
