0.025 1000 53
53
0.025  3.626
0.03  4.061
0.04  4.882
0.05  5.657
0.06  6.391
0.07  7.076
0.08  7.708
0.09  8.287
0.1  8.816
0.15  10.86
0.2  12.16
0.25  12.98
0.3  13.52
0.4  14.1
0.5  14.35
0.6  14.42
0.7  14.38
0.8  14.29
0.9  14.15
1  13.99
1.5  13.06
2  12.14
2.5  11.3
3  10.55
4  9.285
5  8.277
6  7.457
7  6.779
8  6.212
9  5.732
10  5.319
15  3.919
20  3.118
25  2.604
30  2.247
40  1.783
50  1.494
60  1.296
70  1.153
80  1.041
90  0.9538
100  0.8828
150  0.6633
200  0.5494
250  0.4796
300  0.4327
400  0.3739
500  0.3391
600  0.3165
700  0.301
800  0.2898
900  0.2816
1000  0.2753
