0.025 1000 53
53
0.025  6.402
0.03  7.115
0.04  8.448
0.05  9.69
0.06  10.85
0.07  11.95
0.08  12.98
0.09  13.97
0.1  14.91
0.15  18.88
0.2  21.54
0.25  23.22
0.3  24.31
0.4  25.51
0.5  26.05
0.6  26.26
0.7  26.28
0.8  26.19
0.9  26.02
1  25.8
1.5  24.43
2  22.96
2.5  21.58
3  20.33
4  18.17
5  16.39
6  14.92
7  13.69
8  12.63
9  11.73
10  10.94
15  8.197
20  6.567
25  5.498
30  4.746
40  3.76
50  3.145
60  2.723
70  2.415
80  2.18
90  1.995
100  1.845
150  1.382
200  1.143
250  0.9967
300  0.8984
400  0.7752
500  0.7022
600  0.6548
700  0.622
800  0.5985
900  0.581
1000  0.5677
