0.025 1000 53
53
0.025  7.191
0.03  8.003
0.04  9.507
0.05  10.88
0.06  12.14
0.07  13.3
0.08  14.36
0.09  15.34
0.1  16.23
0.15  19.48
0.2  21.23
0.25  22.17
0.3  22.68
0.4  23.05
0.5  23.01
0.6  22.78
0.7  22.46
0.8  22.1
0.9  21.71
1  21.32
1.5  19.39
2  17.71
2.5  16.26
3  15.03
4  13.03
5  11.49
6  10.27
7  9.286
8  8.473
9  7.791
10  7.213
15  5.278
20  4.188
25  3.492
30  3.009
40  2.383
50  1.993
60  1.725
70  1.53
80  1.381
90  1.263
100  1.168
150  0.873
200  0.7207
250  0.6278
300  0.5653
400  0.4871
500  0.4408
600  0.4107
700  0.3899
800  0.375
900  0.3639
1000  0.3555
