0.025 1000 53
53
0.025  3.161
0.03  3.495
0.04  4.086
0.05  4.592
0.06  5.019
0.07  5.372
0.08  5.66
0.09  5.889
0.1  6.072
0.15  6.535
0.2  6.639
0.25  6.611
0.3  6.525
0.4  6.291
0.5  6.033
0.6  5.779
0.7  5.536
0.8  5.308
0.9  5.094
1  4.894
1.5  4.076
2  3.482
2.5  3.035
3  2.689
4  2.19
5  1.85
6  1.604
7  1.419
8  1.274
9  1.158
10  1.063
15  0.7639
20  0.6043
25  0.5042
30  0.4351
40  0.3453
50  0.2891
60  0.2505
70  0.2222
80  0.2006
90  0.1835
100  0.1696
150  0.1268
200  0.1047
250  0.09128
300  0.08222
400  0.07089
500  0.06419
600  0.05983
700  0.05683
800  0.05468
900  0.05309
1000  0.05187
