0.025 1000 53
53
0.025  5.843
0.03  6.505
0.04  7.745
0.05  8.897
0.06  9.973
0.07  10.98
0.08  11.94
0.09  12.84
0.1  13.7
0.15  17.14
0.2  19.26
0.25  20.53
0.3  21.31
0.4  22.1
0.5  22.38
0.6  22.42
0.7  22.31
0.8  22.13
0.9  21.9
1  21.64
1.5  20.19
2  18.77
2.5  17.49
3  16.35
4  14.44
5  12.91
6  11.67
7  10.64
8  9.772
9  9.036
10  8.403
15  6.232
20  4.973
25  4.158
30  3.588
40  2.844
50  2.38
60  2.062
70  1.83
80  1.652
90  1.512
100  1.399
150  1.048
200  0.8663
250  0.7553
300  0.6807
400  0.5873
500  0.5319
600  0.4959
700  0.4711
800  0.4532
900  0.44
1000  0.4299
