0.025 1000 53
53
0.025  7.121
0.03  7.892
0.04  9.331
0.05  10.67
0.06  11.93
0.07  13.12
0.08  14.24
0.09  15.31
0.1  16.32
0.15  20.61
0.2  23.59
0.25  25.53
0.3  26.82
0.4  28.26
0.5  28.93
0.6  29.21
0.7  29.27
0.8  29.19
0.9  29.03
1  28.81
1.5  27.36
2  25.79
2.5  24.3
3  22.94
4  20.59
5  18.64
6  17.02
7  15.65
8  14.48
9  13.47
10  12.59
15  9.491
20  7.63
25  6.4
30  5.53
40  4.386
50  3.668
60  3.176
70  2.816
80  2.542
90  2.326
100  2.151
150  1.611
200  1.332
250  1.162
300  1.047
400  0.9035
500  0.8184
600  0.763
700  0.7248
800  0.6973
900  0.677
1000  0.6615
