0.025 1000 53
53
0.025  6.121
0.03  6.817
0.04  8.116
0.05  9.314
0.06  10.42
0.07  11.46
0.08  12.44
0.09  13.35
0.1  14.2
0.15  17.49
0.2  19.41
0.25  20.51
0.3  21.16
0.4  21.76
0.5  21.9
0.6  21.84
0.7  21.65
0.8  21.41
0.9  21.12
1  20.82
1.5  19.23
2  17.75
2.5  16.44
3  15.29
4  13.4
5  11.91
6  10.71
7  9.726
8  8.906
9  8.212
10  7.619
15  5.61
20  4.462
25  3.724
30  3.211
40  2.543
50  2.128
60  1.843
70  1.635
80  1.476
90  1.35
100  1.249
150  0.9353
200  0.7728
250  0.6736
300  0.6068
400  0.5233
500  0.4738
600  0.4417
700  0.4195
800  0.4035
900  0.3917
1000  0.3827
