0.025 1000 53
53
0.025  3.513
0.03  3.896
0.04  4.608
0.05  5.268
0.06  5.884
0.07  6.463
0.08  7.008
0.09  7.521
0.1  8.006
0.15  10.08
0.2  11.65
0.25  12.8
0.3  13.62
0.4  14.66
0.5  15.23
0.6  15.53
0.7  15.66
0.8  15.69
0.9  15.65
1  15.57
1.5  14.85
2  14.02
2.5  13.22
3  12.48
4  11.18
5  10.1
6  9.201
7  8.441
8  7.792
9  7.234
10  6.748
15  5.053
20  4.05
25  3.394
30  2.933
40  2.331
50  1.954
60  1.696
70  1.507
80  1.363
90  1.249
100  1.156
150  0.8702
200  0.7215
250  0.6304
300  0.5691
400  0.4923
500  0.4468
600  0.4172
700  0.3968
800  0.3822
900  0.3715
1000  0.3633
