0.025 1000 53
53
0.025  1.8
0.03  2.011
0.04  2.41
0.05  2.788
0.06  3.146
0.07  3.477
0.08  3.777
0.09  4.049
0.1  4.297
0.15  5.258
0.2  5.915
0.25  6.381
0.3  6.713
0.4  7.118
0.5  7.322
0.6  7.42
0.7  7.454
0.8  7.451
0.9  7.423
1  7.379
1.5  7.047
2  6.665
2.5  6.292
3  5.945
4  5.34
5  4.842
6  4.428
7  4.079
8  3.782
9  3.527
10  3.304
15  2.521
20  2.051
25  1.738
30  1.516
40  1.22
50  1.032
60  0.9014
70  0.8048
80  0.7305
90  0.6713
100  0.6231
150  0.4728
200  0.3941
250  0.3456
300  0.3129
400  0.2719
500  0.2476
600  0.2319
700  0.2211
800  0.2134
900  0.2077
1000  0.2033
