0.025 1000 53
53
0.025  3.623
0.03  4.019
0.04  4.749
0.05  5.412
0.06  6.018
0.07  6.578
0.08  7.096
0.09  7.578
0.1  8.029
0.15  9.891
0.2  11.19
0.25  12.06
0.3  12.65
0.4  13.32
0.5  13.64
0.6  13.76
0.7  13.77
0.8  13.71
0.9  13.6
1  13.47
1.5  12.63
2  11.77
2.5  10.98
3  10.27
4  9.058
5  8.087
6  7.294
7  6.638
8  6.087
9  5.62
10  5.218
15  3.851
20  3.067
25  2.562
30  2.212
40  1.757
50  1.473
60  1.278
70  1.136
80  1.027
90  0.9414
100  0.8715
150  0.6553
200  0.543
250  0.4743
300  0.428
400  0.37
500  0.3357
600  0.3134
700  0.2981
800  0.2871
900  0.2789
1000  0.2728
