0.025 1000 53
53
0.025  2.371
0.03  2.606
0.04  3.017
0.05  3.357
0.06  3.634
0.07  3.855
0.08  4.029
0.09  4.165
0.1  4.271
0.15  4.519
0.2  4.545
0.25  4.488
0.3  4.397
0.4  4.186
0.5  3.972
0.6  3.77
0.7  3.582
0.8  3.409
0.9  3.251
1  3.105
1.5  2.528
2  2.129
2.5  1.838
3  1.618
4  1.309
5  1.102
6  0.955
7  0.8448
8  0.7592
9  0.6906
10  0.6344
15  0.4573
20  0.3624
25  0.3027
30  0.2613
40  0.2076
50  0.1739
60  0.1507
70  0.1337
80  0.1208
90  0.1105
100  0.1021
150  0.07645
200  0.06316
250  0.05504
300  0.04959
400  0.04278
500  0.03875
600  0.03613
700  0.03433
800  0.03303
900  0.03208
1000  0.03135
