0.025 1000 53
53
0.025  2.852
0.03  3.097
0.04  3.49
0.05  3.778
0.06  3.983
0.07  4.125
0.08  4.221
0.09  4.283
0.1  4.321
0.15  4.313
0.2  4.182
0.25  4.022
0.3  3.859
0.4  3.553
0.5  3.284
0.6  3.05
0.7  2.845
0.8  2.665
0.9  2.507
1  2.366
1.5  1.846
2  1.516
2.5  1.289
3  1.123
4  0.898
5  0.7521
6  0.6496
7  0.5735
8  0.5147
9  0.4677
10  0.4292
15  0.3082
20  0.2436
25  0.203
30  0.1749
40  0.1385
50  0.1158
60  0.1002
70  0.0889
80  0.08019
90  0.07331
100  0.06774
150  0.05057
200  0.04171
250  0.03631
300  0.03269
400  0.02816
500  0.02547
600  0.02373
700  0.02253
800  0.02167
900  0.02103
1000  0.02055
