0.025 1000 53
53
0.025  3.422
0.03  3.803
0.04  4.507
0.05  5.148
0.06  5.736
0.07  6.277
0.08  6.775
0.09  7.236
0.1  7.661
0.15  9.347
0.2  10.44
0.25  11.12
0.3  11.54
0.4  11.95
0.5  12.08
0.6  12.07
0.7  11.99
0.8  11.87
0.9  11.73
1  11.58
1.5  10.75
2  9.946
2.5  9.227
3  8.591
4  7.53
5  6.689
6  6.011
7  5.454
8  4.99
9  4.598
10  4.264
15  3.135
20  2.494
25  2.084
30  1.8
40  1.43
50  1.2
60  1.042
70  0.9261
80  0.8375
90  0.7674
100  0.7105
150  0.5342
200  0.4427
250  0.3866
300  0.3489
400  0.3016
500  0.2736
600  0.2555
700  0.243
800  0.234
900  0.2274
1000  0.2224
