0.025 1000 53
53
0.025  4.332
0.03  4.847
0.04  5.801
0.05  6.677
0.06  7.485
0.07  8.224
0.08  8.897
0.09  9.508
0.1  10.06
0.15  12.03
0.2  13.09
0.25  13.65
0.3  13.94
0.4  14.13
0.5  14.07
0.6  13.91
0.7  13.7
0.8  13.46
0.9  13.22
1  12.96
1.5  11.75
2  10.68
2.5  9.773
3  8.995
4  7.745
5  6.79
6  6.041
7  5.439
8  4.946
9  4.535
10  4.189
15  3.046
20  2.414
25  2.013
30  1.736
40  1.378
50  1.154
60  1.001
70  0.8889
80  0.8031
90  0.7352
100  0.68
150  0.5098
200  0.4215
250  0.3676
300  0.3313
400  0.286
500  0.2591
600  0.2417
700  0.2296
800  0.221
900  0.2146
1000  0.2098
