0.025 1000 53
53
0.025  6.02
0.03  6.703
0.04  7.987
0.05  9.187
0.06  10.31
0.07  11.36
0.08  12.34
0.09  13.25
0.1  14.09
0.15  17.47
0.2  19.68
0.25  21.07
0.3  21.94
0.4  22.81
0.5  23.09
0.6  23.1
0.7  22.96
0.8  22.75
0.9  22.48
1  22.19
1.5  20.64
2  19.16
2.5  17.85
3  16.68
4  14.73
5  13.18
6  11.92
7  10.87
8  9.99
9  9.241
10  8.596
15  6.383
20  5.096
25  4.261
30  3.677
40  2.914
50  2.439
60  2.112
70  1.874
80  1.692
90  1.549
100  1.432
150  1.073
200  0.887
250  0.7733
300  0.6969
400  0.6012
500  0.5445
600  0.5077
700  0.4822
800  0.464
900  0.4505
1000  0.4401
