0.025 1000 53
53
0.025  3.618
0.03  4.04
0.04  4.843
0.05  5.607
0.06  6.337
0.07  7.034
0.08  7.701
0.09  8.337
0.1  8.945
0.15  11.52
0.2  13.37
0.25  14.63
0.3  15.49
0.4  16.46
0.5  16.89
0.6  17.05
0.7  17.08
0.8  17.02
0.9  16.91
1  16.76
1.5  15.84
2  14.88
2.5  13.97
3  13.14
4  11.71
5  10.54
6  9.573
7  8.76
8  8.07
9  7.478
10  6.966
15  5.19
20  4.149
25  3.471
30  2.997
40  2.378
50  1.991
60  1.727
70  1.533
80  1.386
90  1.269
100  1.174
150  0.8823
200  0.7307
250  0.6379
300  0.5755
400  0.4973
500  0.451
600  0.4209
700  0.4001
800  0.3852
900  0.3743
1000  0.3659
