1            1            1            
5            0.243038     0.0229841    * alpha2 K Lii
6            0.456837     0.0231736    * alpha1 K Liii
10           0.0403067    0.0260612    * beta3 K Mii
11           0.0782974    0.0260955    * beta1 K Miii
13           0.000288988  0.0262679    
14           0.000402237  0.0262751    
18           0.00820524   0.0266438    * beta2 K Nii,iii
19           0.0159199    0.0266438    * beta2 K Nii,iii
21           3.60657e-05  0.0266703    
22           4.96946e-05  0.026671     
-1           -1           -1           
3            3            3            
5            1.8757e-05   0.0002632    
6            0.00016467   0.0004587    
10           0.00645791   0.00336719   * beta4 Li Mii
11           0.010667     0.00340145   * beta3 Li Miii
13           7.47191e-05  0.0036075    * beta10 Li Miv
14           0.00011145   0.00361445   * beta9 Li Mv
18           0.0011901    0.003913     * gamma2 Li Nii
19           0.0019898    0.00392191                   
21           6.51711e-06  0.00397639   
22           9.75711e-06  0.00397713   
-1           -1           -1           
5            5            5            
6            1.89701e-08  0.0001955    
8            0.00351722   0.00295675   * eta Lii Mi
11           4.29162e-05  0.00311827   
13           0.0499682    0.00331657   * beta1 Lii Miv
16           0.000388632  0.00361935   * gamma5 Lii Ni
19           3.11932e-06  0.00365871   
21           0.00514243   0.00371686   * gamma1 Lii Niv (gamma1 Liii Niv in B67)
27           2.27301e-05  0.00372268   
-1           -1           -1           
6            6            6            
8            0.00600518   0.00276735   * l Liii Mi
10           2.93199e-05  0.00288761   
11           2.75549e-05  0.00292277   
13           0.00504698   0.00312691   * alpha2 Liii Miv
14           0.0447809    0.00313373   * alpha1 Liii Mv
16           0.000408279  0.00342994   * beta6 Liii Ni
18           1.5866e-06   0.00345718   
19           1.5107e-06   0.00346321   
21           0.000510248  0.00352812   * beta2,15 Liii Niv,v
22           0.00451149   0.00352812   * beta2,15 Liii Niv,v
27           2.85249e-05  0.00352718   
-1           -1           -1           
8            8            8            
10           1.16757e-05  0.00010758   
11           5.65657e-05  0.00014274   
18           0.00012008   0.00067715   
19           0.000172823  0.00068318   
-1           -1           -1           
10           10           10           
13           0.000426419  0.0002384    * Mii Miv
16           0.000218565  0.00053443   
21           0.000501896  0.000639     * Mii Niv
27           1.7508e-05   0.00063957   
-1           -1           -1           
11           11           11           
13           2.80039e-05  0.00019257   
14           0.000286592  0.0002111    * Miii Mv
16           0.000266666  0.000507     * Miii Ni
21           6.25791e-05  0.000606     * gamma Miii Niv,v
22           0.000515567  0.000606     * gamma Miii Niv,v
27           2.12177e-05  0.00060441   
-1           -1           -1           
13           13           13           
18           0.00062673   0.0003371    * zeta Miv,v Nii,iii
19           0.00010495   0.0003371    * zeta Miv,v Nii,iii
-1           -1           -1           
14           14           14           
19           0.000656932  0.0003371    * zeta Miv,v Nii,iii
-1           -1           -1           
16           16           16           
18           7.68543e-06  3.514e-05    
19           2.18563e-05  4.117e-05    
-1           -1           -1           
18           18           18           
21           2.41961e-05  6.051e-05    
27           1.34331e-06  7e-05        
-1           -1           -1           
19           19           19           
21           6.369e-07    5.448e-05    
22           6.0012e-06   5.522e-05    
27           4.8135e-07   6.397e-05    
-1           -1           -1           
-2           -2           -2           
