1            1            1            
5            0.277291     0.0597179    * alpha2 K Lii
6            0.479452     0.0611403    * alpha1 K Liii
10           0.0518162    0.068994     * beta3 K Mii
11           0.10013      0.069310     * beta1 K Miii
13           0.00115521   0.069719     * beta5ii K Miv
14           0.00144981   0.069786     * beta5i K Mv
18           0.0118591    0.071151     * beta2ii K Nii
19           0.0230381    0.071232     * beta2i K Niii
21           0.000282531  0.071410     * beta4 K Niv,v
22           0.000353082  0.071410     * beta4 K Niv,v
29           0.00270201   0.071633     * K Oii,iii
30           0.00549572   0.071633     * K Oii,iii
32           1.12561e-05  0.0718465    
33           1.34681e-05  0.0718475    
-1           -1           -1           
3            3            3            
5            1.06919e-05  0.000515     
6            0.00141849   0.00197      
10           0.0225049    0.0098463    * beta4 Li Mii
11           0.0277469    0.0101598    * beta3 Li Miii
13           0.000671807  0.0105770    * beta10 Li Miv
14           0.00100589   0.0106433    * beta9 Li Mv
18           0.00556097   0.0120098    * gamma2 Li Nii
19           0.00728386   0.0120824    * gamma3 Li Niii
21           9.59785e-05  0.012252     * Li Niv
22           0.000150119  0.012266     * gamma11 Li Nv
29           0.000891715  0.0124813    * gamma'4 Li Oii
30           0.00113359   0.0124920    * gamma4 Li Oiii
32           3.61798e-06  0.012524     * Li Oiv,v
33           5.48207e-06  0.012524     * Li Oiv,v
-1           -1           -1           
5            5            5            
6            3.76046e-06  0.001455     
8            0.00695902   0.0090272    * eta Lii Mi
11           0.000227937  0.0095910    * beta17 Lii Miii
13           0.249727     0.0100100    * beta1 Lii Miv
16           0.00168178   0.0113341    * gamma5 Lii Ni
19           5.95353e-05  0.011515     * Lii Niii
21           0.0470355    0.0116854    * gamma1 Lii Niv
24           0.000133189  0.011917     * v Lii Nvi
27           0.000325726  0.0118758    * gamma8 Lii Oi
30           1.22349e-05  0.011925     * Lii Oiii
32           0.00180548   0.011956     * gamma6 Lii Oiv 
-1           -1           -1           
6            6            6            
8            0.012925     0.0076036    * l Liii Mi
10           0.00011355   0.0078525    * t Liii Mii
11           0.00010281   0.0081682    * s Liii Miii
13           0.0220981    0.0085862    * alpha2 Liii Miv
14           0.194931     0.0086525    * alpha1 Liii Mv
16           0.00247281   0.0099105    * beta6 Liii Ni
18           2.42861e-05  0.0100212    * Liii Nii
19           2.40311e-05  0.0100933    * Liii Niii
21           0.00388941   0.0102617    * beta15 Liii Niv
22           0.0349331    0.0102752    * beta2 Liii Nv
24           1.96281e-05  0.0104931    * u Liii Nvi,vii
25           0.00011016   0.0104931    * u Liii Nvi,vii
27           0.000504352  0.0104529    * beta7 Liii Oi
29           5.15932e-06  0.010477     
30           4.92282e-06  0.0104886    
32           0.000148611  0.0105318    * beta5 Liii Oiv,v
33           0.001272     0.0105318    * beta5 Liii Oiv,v
-1           -1           -1           
8            8            8            
10           1.00129e-05  0.0002342    
11           0.000274692  0.0005511    
18           0.00102578   0.00239477   
19           0.000949777  0.00246901   
29           0.000225847  0.00285063   
30           0.00020709   0.0028622    
-1           -1           -1           
10           10           10           
13           0.000795538  0.0007156    
16           0.000633628  0.00206157   
21           0.00334979   0.00239914   
27           0.00012558   0.00258583   
32           0.00014832   0.00266788   
-1           -1           -1           
11           11           11           
13           1.65191e-05  0.0003987    
14           0.000252006  0.0004678    
16           0.00106407   0.00174467   
21           0.000517077  0.002090     * Miii Niv
22           0.00405705   0.0021067    * gamma Miii Nv
27           0.00020081   0.00226893   
32           2.18139e-05  0.00235098   
33           0.000165882  0.002352     
-1           -1           -1           
13           13           13           
18           0.002133     0.0014310    * zeta2 Miv Nii
19           0.00022157   0.001505     * Miv Niii
24           0.018693     0.0019061    * beta Miv Nvi
29           0.000509561  0.00190083   
30           5.34281e-05  0.0019124    
-1           -1           -1           
14           14           14           
19           0.00184402   0.0014368    * zeta1 Mv Niii
24           0.00100031   0.0018425    * alpha Mv Nvi,vii
25           0.0194873    0.0018425    * alpha Mv Nvi,vii
30           0.000497526  0.0018433    
-1           -1           -1           
16           16           16           
18           1.88799e-05  9.9e-05      
19           0.000211297  0.00017324   
29           0.000119992  0.00055486   
30           6.21263e-05  0.00056643   
-1           -1           -1           
18           18           18           
21           0.00072048   0.00023857   
27           0.000157589  0.00042526   
32           5.85672e-06  0.00050731   
-1           -1           -1           
19           19           19           
21           1.6155e-05   0.00016433   
22           0.000186197  0.00017805   
27           0.000116563  0.00035102   
32           1.70511e-06  0.00043307   
33           9.51033e-06  0.00043409   
-1           -1           -1           
21           21           21           
24           0.000115051  0.00022262   
29           2.73821e-05  0.00021729   
30           3.91522e-06  0.00022886   
-1           -1           -1           
22           22           22           
24           5.2225e-06   0.0002089    
25           0.00010967   0.00021155   
30           2.5605e-05   0.00021514   
-1           -1           -1           
27           27           27           
29           5.2951e-07   3.06e-05     
30           2.8295e-06   4.217e-05    
-1           -1           -1           
29           29           29           
32           2.56166e-07  5.145e-05    
41           2.91337e-08  5.291e-05    
-1           -1           -1           
30           30           30           
32           5.63252e-09  3.988e-05    
33           5.35792e-08  4.09e-05     
41           1.1151e-08   4.134e-05    
-1           -1           -1           
-2           -2           -2           
