1            1            1            
5            0.248181     0.0250440    
6            0.464342     0.0252713    
10           0.0418921    0.0284440    
11           0.0813413    0.0284860    
13           0.000336211  0.028710     
14           0.000465142  0.028716     
18           0.00858463   0.0291093    
19           0.0167661    0.0291093    
21           4.97472e-05  0.029175     
22           6.84092e-05  0.029175     
29           0.000171861  0.029195     
30           0.000312041  0.029195     
-1           -1           -1           
3            3            3            
5            2.02552e-05  0.0002795    
6            0.000270912  0.0005135    
10           0.0109711    0.0037083    
11           0.0178552    0.0037500    
13           0.000138641  0.0039716    
14           0.000206912  0.0039800    
18           0.00214322   0.0043768    
19           0.00354693   0.0043768    
21           1.39921e-05  0.00440681   
22           2.10792e-05  0.00440791   
29           4.90124e-05  0.0044638    
30           7.62786e-05  0.0044638    
-1           -1           -1           
5            5            5            
6            2.9483e-08   0.000234     
8            0.0036763    0.00327234   
11           4.7474e-05   0.00345048   
13           0.0573491    0.00366280   
16           0.00044535   0.0040192    
19           4.1702e-06   0.004065     
21           0.00692291   0.00413112   
27           3.8059e-05   0.00414741   
30           8.97371e-08  0.00415503   
-1           -1           -1           
6            6            6            
8            0.00642092   0.00304499   
10           3.27131e-05  0.00317344   
11           3.06441e-05  0.00321648   
13           0.00576902   0.00343542   
14           0.0511512    0.00344398   
16           0.000477372  0.0037926    
18           2.10011e-06  0.00382316   
19           2.00481e-06  0.003831     
21           0.000682392  0.00390486   
22           0.00605732   0.00390486   
27           4.84992e-05  0.0039279    
29           4.78822e-08  0.00392052   
30           4.30161e-08  0.00392103   
-1           -1           -1           
8            8            8            
10           1.16905e-05  0.00011569   
11           6.27128e-05  0.00015873   
18           0.000148722  0.00076541   
19           0.000210154  0.00077325   
29           3.70385e-06  0.00086277   
30           5.01278e-06  0.00086328   
-1           -1           -1           
10           10           10           
13           0.000424515  0.0002621    
16           0.000243739  0.000619     
21           0.000694411  0.000733     
27           2.77859e-05  0.00073997   
-1           -1           -1           
11           11           11           
13           2.59149e-05  0.00020675   
14           0.000270259  0.0002287    
16           0.000298824  0.000575     
21           8.59388e-05  0.000691     
22           0.000709477  0.000691     
27           3.3798e-05   0.00069693   
-1           -1           -1           
13           13           13           
18           0.000937775  0.000397     
19           0.000154161  0.000397     
29           2.06751e-05  0.000491     
30           3.19592e-06  0.000491     
-1           -1           -1           
14           14           14           
19           0.000993907  0.000397     
30           2.05909e-05  0.000483     
-1           -1           -1           
16           16           16           
18           1.0296e-05   3.917e-05    
19           3.13973e-05  4.701e-05    
29           1.06787e-06  0.00013653   
30           9.37397e-07  0.00013704   
-1           -1           -1           
18           18           18           
21           4.07152e-05  7.015e-05    
27           3.50671e-06  9.025e-05    
-1           -1           -1           
19           19           19           
21           1.05021e-06  6.231e-05    
22           1.02981e-05  6.341e-05    
27           1.30981e-06  8.241e-05    
-1           -1           -1           
21           21           21           
29           5.82368e-09  2.721e-05    
30           1.0209e-09   2.772e-05    
-1           -1           -1           
22           22           22           
30           7.16671e-09  2.662e-05    
-1           -1           -1           
-2           -2           -2           
