0.100	3.009E+0002
0.125	6.395E+0002
0.150	1.348E+0003
0.175	2.484E+0003
0.200	4.040E+0003
0.225	5.969E+0003
0.250	8.208E+0003
0.275	1.069E+0004
0.300	1.334E+0004
0.320	1.555E+0004
0.340	1.782E+0004
0.360	2.013E+0004
0.380	2.245E+0004
0.400	2.477E+0004
0.420	2.709E+0004
0.440	2.938E+0004
0.460	3.163E+0004
0.480	3.385E+0004
0.500	3.602E+0004
0.550	4.123E+0004
0.600	4.610E+0004
0.650	5.062E+0004
0.700	5.478E+0004
0.750	5.861E+0004
0.800	6.210E+0004
0.900	6.818E+0004
1.000	7.316E+0004
1.100	7.721E+0004
1.200	8.048E+0004
1.300	8.310E+0004
1.400	8.517E+0004
1.500	8.678E+0004
1.600	8.800E+0004
1.700	8.890E+0004
1.800	8.952E+0004
1.900	8.991E+0004
2.000	9.011E+0004
2.100	9.015E+0004
2.200	9.005E+0004
2.300	8.984E+0004
2.400	8.953E+0004
2.500	8.915E+0004
2.600	8.869E+0004
2.700	8.818E+0004
2.800	8.763E+0004
2.900	8.704E+0004
3.000	8.642E+0004
3.200	8.511E+0004
3.400	8.374E+0004
3.500	8.304E+0004
3.800	8.093E+0004
4.000	7.952E+0004
4.200	7.814E+0004
4.400	7.677E+0004
4.600	7.543E+0004
4.800	7.413E+0004
5.000	7.285E+0004
5.200	7.162E+0004
5.400	7.042E+0004
5.600	6.924E+0004
5.800	6.812E+0004
6.000	6.702E+0004
6.500	6.444E+0004
7.000	6.206E+0004
7.500	5.985E+0004
8.000	5.781E+0004
8.500	5.592E+0004
9.000	5.417E+0004
9.500	5.253E+0004
10.000	5.100E+0004
11.000	4.823E+0004
12.000	4.578E+0004
13.000	4.360E+0004
14.000	4.166E+0004
15.000	3.990E+0004
16.000	3.831E+0004
17.000	3.684E+0004
18.000	3.551E+0004
19.000	3.429E+0004
20.000	3.317E+0004
22.000	3.117E+0004
24.000	2.944E+0004
26.000	2.790E+0004
28.000	2.652E+0004
30.000	2.527E+0004
32.000	2.417E+0004
34.000	2.319E+0004
36.000	2.230E+0004
38.000	2.150E+0004
40.000	2.076E+0004
45.000	1.916E+0004
50.000	1.783E+0004
55.000	1.671E+0004
60.000	1.575E+0004
65.000	1.493E+0004
70.000	1.423E+0004
75.000	1.359E+0004
80.000	1.302E+0004
90.000	1.205E+0004
100.000	1.124E+0004
-1  -1
-2  -2
