0.100	4.239E+0002
0.125	1.005E+0003
0.150	1.808E+0003
0.175	2.767E+0003
0.200	3.826E+0003
0.225	4.942E+0003
0.250	6.089E+0003
0.275	7.250E+0003
0.300	8.415E+0003
0.320	9.346E+0003
0.340	1.028E+0004
0.360	1.121E+0004
0.380	1.213E+0004
0.400	1.306E+0004
0.420	1.398E+0004
0.440	1.490E+0004
0.460	1.582E+0004
0.480	1.674E+0004
0.500	1.766E+0004
0.550	1.994E+0004
0.600	2.221E+0004
0.650	2.447E+0004
0.700	2.670E+0004
0.750	2.890E+0004
0.800	3.106E+0004
0.900	3.527E+0004
1.000	3.930E+0004
1.100	4.311E+0004
1.200	4.671E+0004
1.300	5.010E+0004
1.400	5.326E+0004
1.500	5.622E+0004
1.600	5.898E+0004
1.700	6.154E+0004
1.800	6.392E+0004
1.900	6.612E+0004
2.000	6.816E+0004
2.100	7.004E+0004
2.200	7.178E+0004
2.300	7.339E+0004
2.400	7.487E+0004
2.500	7.623E+0004
2.600	7.709E+0004
2.700	7.817E+0004
2.800	7.916E+0004
2.900	8.005E+0004
3.000	8.086E+0004
3.200	8.225E+0004
3.400	8.337E+0004
3.500	8.384E+0004
3.800	8.493E+0004
4.000	8.543E+0004
4.200	8.577E+0004
4.400	8.597E+0004
4.600	8.606E+0004
4.800	8.605E+0004
5.000	8.595E+0004
5.200	8.577E+0004
5.400	8.552E+0004
5.600	8.522E+0004
5.800	8.487E+0004
6.000	8.447E+0004
6.500	8.333E+0004
7.000	8.203E+0004
7.500	8.063E+0004
8.000	7.917E+0004
8.500	7.769E+0004
9.000	7.619E+0004
9.500	7.470E+0004
10.000	7.322E+0004
-1  -1
-2  -2
