0.100	8.573E+0002
0.125	1.871E+0003
0.150	3.178E+0003
0.175	4.669E+0003
0.200	6.263E+0003
0.225	7.906E+0003
0.250	9.570E+0003
0.275	1.124E+0004
0.300	1.291E+0004
0.320	1.424E+0004
0.340	1.557E+0004
0.360	1.689E+0004
0.380	1.821E+0004
0.400	1.953E+0004
0.420	2.085E+0004
0.440	2.217E+0004
0.460	2.348E+0004
0.480	2.479E+0004
0.500	2.610E+0004
0.550	2.935E+0004
0.600	3.257E+0004
0.650	3.574E+0004
0.700	3.887E+0004
0.750	4.193E+0004
0.800	4.492E+0004
0.900	5.067E+0004
1.000	5.609E+0004
1.100	6.116E+0004
1.200	6.587E+0004
1.300	7.025E+0004
1.400	7.429E+0004
1.500	7.801E+0004
1.600	8.143E+0004
1.700	8.457E+0004
1.800	8.744E+0004
1.900	9.007E+0004
2.000	9.248E+0004
2.100	9.467E+0004
2.200	9.667E+0004
2.300	9.848E+0004
2.400	1.001E+0005
2.500	1.016E+0005
2.600	1.022E+0005
2.700	1.033E+0005
2.800	1.043E+0005
2.900	1.052E+0005
3.000	1.060E+0005
3.200	1.072E+0005
3.400	1.082E+0005
3.500	1.085E+0005
3.800	1.092E+0005
4.000	1.094E+0005
4.200	1.095E+0005
4.400	1.093E+0005
4.600	1.091E+0005
4.800	1.087E+0005
5.000	1.083E+0005
5.200	1.077E+0005
5.400	1.071E+0005
5.600	1.065E+0005
5.800	1.058E+0005
6.000	1.051E+0005
6.500	1.031E+0005
7.000	1.010E+0005
7.500	9.884E+0004
8.000	9.668E+0004
8.500	9.453E+0004
9.000	9.241E+0004
9.500	9.034E+0004
10.000	8.832E+0004
-1  -1
-2  -2
