0.100	7.456E-0016
0.125	1.455E-0012
0.150	1.490E-0010
0.175	3.344E-0009
0.200	3.125E-0008
0.225	1.688E-0007
0.250	6.332E-0007
0.275	1.842E-0006
0.300	4.458E-0006
0.320	8.175E-0006
0.340	1.397E-0005
0.360	2.253E-0005
0.380	3.464E-0005
0.400	5.117E-0005
0.420	7.311E-0005
0.440	1.014E-0004
0.460	1.371E-0004
0.480	1.810E-0004
0.500	2.343E-0004
0.550	4.153E-0004
0.600	6.776E-0004
0.650	1.038E-0003
0.700	1.511E-0003
0.750	2.114E-0003
0.800	2.862E-0003
0.900	4.848E-0003
1.000	7.580E-0003
1.100	1.116E-0002
1.200	1.569E-0002
1.300	2.126E-0002
1.400	2.796E-0002
1.500	3.589E-0002
1.600	4.511E-0002
1.700	5.573E-0002
1.800	6.781E-0002
1.900	8.144E-0002
2.000	9.671E-0002
2.100	1.137E-0001
2.200	1.323E-0001
2.300	1.528E-0001
2.400	1.751E-0001
2.500	1.993E-0001
2.600	2.254E-0001
2.700	2.533E-0001
2.800	2.833E-0001
2.900	3.151E-0001
3.000	3.490E-0001
3.200	4.226E-0001
3.400	5.042E-0001
3.500	5.481E-0001
3.800	6.916E-0001
4.000	7.972E-0001
4.200	9.106E-0001
4.400	1.032E+0000
4.600	1.160E+0000
4.800	1.296E+0000
5.000	1.440E+0000
5.200	1.590E+0000
5.400	1.747E+0000
5.600	1.911E+0000
5.800	2.081E+0000
6.000	2.258E+0000
6.500	2.725E+0000
7.000	3.227E+0000
7.500	3.760E+0000
8.000	4.322E+0000
8.500	4.908E+0000
9.000	5.515E+0000
9.500	6.140E+0000
10.000	6.781E+0000
11.000	8.098E+0000
12.000	9.448E+0000
13.000	1.081E+0001
14.000	1.219E+0001
15.000	1.355E+0001
16.000	1.490E+0001
17.000	1.624E+0001
18.000	1.755E+0001
19.000	1.883E+0001
20.000	2.008E+0001
22.000	2.248E+0001
24.000	2.474E+0001
26.000	2.682E+0001
28.000	2.879E+0001
30.000	3.062E+0001
32.000	3.232E+0001
34.000	3.388E+0001
36.000	3.533E+0001
38.000	3.666E+0001
40.000	3.789E+0001
45.000	4.055E+0001
50.000	4.272E+0001
55.000	4.446E+0001
60.000	4.586E+0001
65.000	4.699E+0001
70.000	4.787E+0001
75.000	4.857E+0001
80.000	4.910E+0001
90.000	4.979E+0001
100.000	5.011E+0001
-1  -1
-2  -2
