0.100	1.964E-0027
0.125	5.959E-0021
0.150	4.744E-0017
0.175	1.785E-0014
0.200	1.166E-0012
0.225	2.565E-0011
0.250	2.754E-0010
0.275	1.800E-0009
0.300	8.243E-0009
0.320	2.296E-0008
0.340	5.590E-0008
0.360	1.220E-0007
0.380	2.434E-0007
0.400	4.507E-0007
0.420	7.836E-0007
0.440	1.292E-0006
0.460	2.035E-0006
0.480	3.084E-0006
0.500	4.517E-0006
0.550	1.038E-0005
0.600	2.075E-0005
0.650	3.732E-0005
0.700	6.191E-0005
0.750	9.635E-0005
0.800	1.425E-0004
0.900	2.768E-0004
1.000	4.783E-0004
1.100	7.592E-0004
1.200	1.131E-0003
1.300	1.603E-0003
1.400	2.186E-0003
1.500	2.886E-0003
1.600	3.714E-0003
1.700	4.675E-0003
1.800	5.777E-0003
1.900	7.027E-0003
2.000	8.431E-0003
2.100	9.996E-0003
2.200	1.173E-0002
2.300	1.363E-0002
2.400	1.572E-0002
2.500	1.799E-0002
2.600	2.045E-0002
2.700	2.311E-0002
2.800	2.596E-0002
2.900	2.903E-0002
3.000	3.231E-0002
3.200	3.952E-0002
3.400	4.762E-0002
3.500	5.201E-0002
3.800	6.661E-0002
4.000	7.752E-0002
4.200	8.941E-0002
4.400	1.023E-0001
4.600	1.161E-0001
4.800	1.309E-0001
5.000	1.468E-0001
5.200	1.636E-0001
5.400	1.814E-0001
5.600	2.002E-0001
5.800	2.200E-0001
6.000	2.408E-0001
6.500	2.969E-0001
7.000	3.590E-0001
7.500	4.268E-0001
8.000	5.000E-0001
8.500	5.786E-0001
9.000	6.622E-0001
9.500	7.506E-0001
10.000	8.436E-0001
11.000	1.042E+0000
12.000	1.256E+0000
13.000	1.484E+0000
14.000	1.723E+0000
15.000	1.971E+0000
16.000	2.228E+0000
17.000	2.490E+0000
18.000	2.758E+0000
19.000	3.029E+0000
20.000	3.303E+0000
22.000	3.855E+0000
24.000	4.406E+0000
26.000	4.946E+0000
28.000	5.481E+0000
30.000	6.004E+0000
32.000	6.513E+0000
34.000	7.006E+0000
36.000	7.484E+0000
38.000	7.944E+0000
40.000	8.388E+0000
45.000	9.421E+0000
50.000	1.035E+0001
55.000	1.118E+0001
60.000	1.191E+0001
65.000	1.257E+0001
70.000	1.315E+0001
75.000	1.366E+0001
80.000	1.412E+0001
90.000	1.488E+0001
100.000	1.548E+0001
-1  -1
-2  -2
