0.100	4.355E-0005
0.125	6.395E-0004
0.150	3.611E-0003
0.175	1.216E-0002
0.200	2.998E-0002
0.225	6.018E-0002
0.250	1.048E-0001
0.275	1.646E-0001
0.300	2.394E-0001
0.320	3.091E-0001
0.340	3.868E-0001
0.360	4.713E-0001
0.380	5.615E-0001
0.400	6.562E-0001
0.420	7.542E-0001
0.440	8.541E-0001
0.460	9.549E-0001
0.480	1.055E+0000
0.500	1.155E+0000
0.550	1.393E+0000
0.600	1.611E+0000
0.650	1.804E+0000
0.700	1.974E+0000
0.750	2.124E+0000
0.800	2.262E+0000
0.900	2.543E+0000
1.000	2.913E+0000
1.100	3.473E+0000
1.200	4.319E+0000
1.300	5.535E+0000
1.400	7.190E+0000
1.500	9.339E+0000
1.600	1.201E+0001
1.700	1.524E+0001
1.800	1.902E+0001
1.900	2.336E+0001
2.000	2.824E+0001
2.100	3.364E+0001
2.200	3.956E+0001
2.300	4.595E+0001
2.400	5.280E+0001
2.500	6.006E+0001
2.600	6.771E+0001
2.700	7.572E+0001
2.800	8.406E+0001
2.900	9.269E+0001
3.000	1.016E+0002
3.200	1.200E+0002
3.400	1.392E+0002
3.500	1.490E+0002
3.800	1.788E+0002
4.000	1.989E+0002
4.200	2.191E+0002
4.400	2.392E+0002
4.600	2.592E+0002
4.800	2.789E+0002
5.000	2.983E+0002
5.200	3.174E+0002
5.400	3.361E+0002
5.600	3.544E+0002
5.800	3.723E+0002
6.000	3.896E+0002
6.500	4.308E+0002
7.000	4.689E+0002
7.500	5.037E+0002
8.000	5.356E+0002
8.500	5.646E+0002
9.000	5.908E+0002
9.500	6.144E+0002
10.000	6.358E+0002
11.000	6.723E+0002
12.000	7.015E+0002
13.000	7.244E+0002
14.000	7.421E+0002
15.000	7.556E+0002
16.000	7.655E+0002
17.000	7.725E+0002
18.000	7.770E+0002
19.000	7.795E+0002
20.000	7.803E+0002
22.000	7.778E+0002
24.000	7.715E+0002
26.000	7.625E+0002
28.000	7.517E+0002
30.000	7.398E+0002
32.000	7.273E+0002
34.000	7.146E+0002
36.000	7.017E+0002
38.000	6.890E+0002
40.000	6.765E+0002
45.000	6.465E+0002
50.000	6.188E+0002
55.000	5.934E+0002
60.000	5.702E+0002
65.000	5.490E+0002
70.000	5.296E+0002
75.000	5.118E+0002
80.000	4.955E+0002
90.000	4.667E+0002
100.000	4.419E+0002
-1  -1
-2  -2
