0.100	8.255E-0004
0.125	1.894E-0002
0.150	1.536E-0001
0.175	6.980E-0001
0.200	2.220E+0000
0.225	5.568E+0000
0.250	1.182E+0001
0.275	2.218E+0001
0.300	3.794E+0001
0.320	5.529E+0001
0.340	7.750E+0001
0.360	1.052E+0002
0.380	1.388E+0002
0.400	1.788E+0002
0.420	2.256E+0002
0.440	2.795E+0002
0.460	3.408E+0002
0.480	4.096E+0002
0.500	4.861E+0002
0.550	7.114E+0002
0.600	9.848E+0002
0.650	1.305E+0003
0.700	1.668E+0003
0.750	2.072E+0003
0.800	2.513E+0003
0.900	3.487E+0003
1.000	4.559E+0003
1.100	5.704E+0003
1.200	6.897E+0003
1.300	8.124E+0003
1.400	9.369E+0003
1.500	1.063E+0004
1.600	1.188E+0004
1.700	1.314E+0004
1.800	1.440E+0004
1.900	1.565E+0004
2.000	1.690E+0004
2.100	1.814E+0004
2.200	1.938E+0004
2.300	2.061E+0004
2.400	2.184E+0004
2.500	2.307E+0004
2.600	2.446E+0004
2.700	2.569E+0004
2.800	2.691E+0004
2.900	2.814E+0004
3.000	2.936E+0004
3.200	3.180E+0004
3.400	3.424E+0004
3.500	3.545E+0004
3.800	3.908E+0004
4.000	4.149E+0004
4.200	4.388E+0004
4.400	4.626E+0004
4.600	4.861E+0004
4.800	5.095E+0004
5.000	5.326E+0004
5.200	5.554E+0004
5.400	5.779E+0004
5.600	6.002E+0004
5.800	6.221E+0004
6.000	6.437E+0004
6.500	6.961E+0004
7.000	7.463E+0004
7.500	7.940E+0004
8.000	8.393E+0004
8.500	8.823E+0004
9.000	9.229E+0004
9.500	9.612E+0004
10.000	9.972E+0004
-1  -1
-2  -2
