0.100	1.432E-0026
0.125	4.345E-0020
0.150	3.933E-0016
0.175	1.736E-0013
0.200	1.332E-0011
0.225	3.412E-0010
0.250	4.217E-0009
0.275	3.138E-0008
0.300	1.618E-0007
0.320	4.922E-0007
0.340	1.302E-0006
0.360	3.070E-0006
0.380	6.588E-0006
0.400	1.306E-0005
0.420	2.423E-0005
0.440	4.245E-0005
0.460	7.084E-0005
0.480	1.133E-0004
0.500	1.747E-0004
0.550	4.509E-0004
0.600	1.001E-0003
0.650	1.981E-0003
0.700	3.585E-0003
0.750	6.042E-0003
0.800	9.612E-0003
0.900	2.125E-0002
1.000	4.104E-0002
1.100	7.174E-0002
1.200	1.162E-0001
1.300	1.775E-0001
1.400	2.584E-0001
1.500	3.619E-0001
1.600	4.907E-0001
1.700	6.474E-0001
1.800	8.347E-0001
1.900	1.055E+0000
2.000	1.310E+0000
2.100	1.602E+0000
2.200	1.934E+0000
2.300	2.306E+0000
2.400	2.721E+0000
2.500	3.180E+0000
2.600	3.684E+0000
2.700	4.235E+0000
2.800	4.833E+0000
2.900	5.479E+0000
3.000	6.174E+0000
3.200	7.715E+0000
3.400	9.459E+0000
3.500	1.041E+0001
3.800	1.356E+0001
4.000	1.593E+0001
4.200	1.849E+0001
4.400	2.127E+0001
4.600	2.424E+0001
4.800	2.742E+0001
5.000	3.079E+0001
5.200	3.435E+0001
5.400	3.811E+0001
5.600	4.204E+0001
5.800	4.616E+0001
6.000	5.046E+0001
6.500	6.195E+0001
7.000	7.444E+0001
7.500	8.790E+0001
8.000	1.023E+0002
8.500	1.175E+0002
9.000	1.334E+0002
9.500	1.502E+0002
10.000	1.676E+0002
11.000	2.043E+0002
12.000	2.432E+0002
13.000	2.840E+0002
14.000	3.265E+0002
15.000	3.703E+0002
16.000	4.153E+0002
17.000	4.612E+0002
18.000	5.078E+0002
19.000	5.549E+0002
20.000	6.024E+0002
22.000	6.978E+0002
24.000	7.930E+0002
26.000	8.873E+0002
28.000	9.801E+0002
30.000	1.071E+0003
32.000	1.159E+0003
34.000	1.245E+0003
36.000	1.328E+0003
38.000	1.408E+0003
40.000	1.485E+0003
45.000	1.664E+0003
50.000	1.825E+0003
55.000	1.969E+0003
60.000	2.097E+0003
65.000	2.211E+0003
70.000	2.311E+0003
75.000	2.400E+0003
80.000	2.478E+0003
90.000	2.606E+0003
100.000	2.703E+0003
-1  -1
-2  -2
