0.100	1.979E+0000
0.125	1.085E+0001
0.150	3.233E+0001
0.175	6.886E+0001
0.200	1.199E+0002
0.225	1.837E+0002
0.250	2.588E+0002
0.275	3.443E+0002
0.300	4.403E+0002
0.320	5.250E+0002
0.340	6.174E+0002
0.360	7.178E+0002
0.380	8.270E+0002
0.400	9.455E+0002
0.420	1.074E+0003
0.440	1.212E+0003
0.460	1.362E+0003
0.480	1.522E+0003
0.500	1.694E+0003
0.550	2.174E+0003
0.600	2.730E+0003
0.650	3.364E+0003
0.700	4.075E+0003
0.750	4.863E+0003
0.800	5.728E+0003
0.900	7.681E+0003
1.000	9.918E+0003
1.100	1.242E+0004
1.200	1.515E+0004
1.300	1.809E+0004
1.400	2.121E+0004
1.500	2.449E+0004
1.600	2.789E+0004
1.700	3.139E+0004
1.800	3.497E+0004
1.900	3.861E+0004
2.000	4.229E+0004
2.100	4.599E+0004
2.200	4.971E+0004
2.300	5.343E+0004
2.400	5.713E+0004
2.500	6.081E+0004
2.600	6.529E+0004
2.700	6.894E+0004
2.800	7.254E+0004
2.900	7.609E+0004
3.000	7.959E+0004
3.200	8.641E+0004
3.400	9.299E+0004
3.500	9.618E+0004
3.800	1.054E+0005
4.000	1.112E+0005
4.200	1.167E+0005
4.400	1.219E+0005
4.600	1.270E+0005
4.800	1.317E+0005
5.000	1.363E+0005
5.200	1.406E+0005
5.400	1.446E+0005
5.600	1.485E+0005
5.800	1.522E+0005
6.000	1.556E+0005
6.500	1.635E+0005
7.000	1.703E+0005
7.500	1.763E+0005
8.000	1.814E+0005
8.500	1.858E+0005
9.000	1.896E+0005
9.500	1.928E+0005
10.000	1.955E+0005
-1  -1
-2  -2
