0.100	4.955E-0099
0.125	3.059E-0072
0.150	3.461E-0056
0.175	1.135E-0045
0.200	2.458E-0038
0.225	5.656E-0033
0.250	6.550E-0029
0.275	9.690E-0026
0.300	3.297E-0023
0.320	1.583E-0021
0.340	4.382E-0020
0.360	7.776E-0019
0.380	9.588E-0018
0.400	8.745E-0017
0.420	6.199E-0016
0.440	3.552E-0015
0.460	1.699E-0014
0.480	6.958E-0014
0.500	2.493E-0013
0.550	3.764E-0012
0.600	3.357E-0011
0.650	2.029E-0010
0.700	9.127E-0010
0.750	3.266E-0009
0.800	9.757E-0009
0.900	5.794E-0008
1.000	2.323E-0007
1.100	7.082E-0007
1.200	1.770E-0006
1.300	3.812E-0006
1.400	7.329E-0006
1.500	1.289E-0005
1.600	2.113E-0005
1.700	3.269E-0005
1.800	4.826E-0005
1.900	6.851E-0005
2.000	9.410E-0005
2.100	1.257E-0004
2.200	1.639E-0004
2.300	2.094E-0004
2.400	2.628E-0004
2.500	3.247E-0004
2.600	3.956E-0004
2.700	4.760E-0004
2.800	5.664E-0004
2.900	6.674E-0004
3.000	7.793E-0004
3.200	1.038E-0003
3.400	1.346E-0003
3.500	1.519E-0003
3.800	2.122E-0003
4.000	2.598E-0003
4.200	3.134E-0003
4.400	3.736E-0003
4.600	4.405E-0003
4.800	5.144E-0003
5.000	5.956E-0003
5.200	6.844E-0003
5.400	7.809E-0003
5.600	8.855E-0003
5.800	9.984E-0003
6.000	1.120E-0002
6.500	1.462E-0002
7.000	1.863E-0002
7.500	2.325E-0002
8.000	2.851E-0002
8.500	3.446E-0002
9.000	4.110E-0002
9.500	4.847E-0002
10.000	5.660E-0002
11.000	7.520E-0002
12.000	9.705E-0002
13.000	1.223E-0001
14.000	1.511E-0001
15.000	1.834E-0001
16.000	2.195E-0001
17.000	2.594E-0001
18.000	3.032E-0001
19.000	3.510E-0001
20.000	4.028E-0001
22.000	5.190E-0001
24.000	6.518E-0001
26.000	8.014E-0001
28.000	9.676E-0001
30.000	1.150E+0000
32.000	1.348E+0000
34.000	1.562E+0000
36.000	1.791E+0000
38.000	2.035E+0000
40.000	2.293E+0000
45.000	2.993E+0000
50.000	3.767E+0000
55.000	4.603E+0000
60.000	5.493E+0000
65.000	6.425E+0000
70.000	7.393E+0000
75.000	8.388E+0000
80.000	9.404E+0000
90.000	1.148E+0001
100.000	1.357E+0001
-1  -1
-2  -2
