0.100	4.919E-0007
0.125	4.491E-0005
0.150	8.000E-0004
0.175	5.913E-0003
0.200	2.579E-0002
0.225	7.994E-0002
0.250	1.960E-0001
0.275	4.061E-0001
0.300	7.426E-0001
0.320	1.123E+0000
0.340	1.614E+0000
0.360	2.226E+0000
0.380	2.965E+0000
0.400	3.834E+0000
0.420	4.834E+0000
0.440	5.963E+0000
0.460	7.218E+0000
0.480	8.593E+0000
0.500	1.008E+0001
0.550	1.427E+0001
0.600	1.903E+0001
0.650	2.427E+0001
0.700	2.992E+0001
0.750	3.594E+0001
0.800	4.231E+0001
0.900	5.616E+0001
1.000	7.169E+0001
1.100	8.927E+0001
1.200	1.093E+0002
1.300	1.322E+0002
1.400	1.582E+0002
1.500	1.875E+0002
1.600	2.204E+0002
1.700	2.571E+0002
1.800	2.975E+0002
1.900	3.417E+0002
2.000	3.899E+0002
2.100	4.419E+0002
2.200	4.979E+0002
2.300	5.578E+0002
2.400	6.215E+0002
2.500	6.890E+0002
2.600	7.716E+0002
2.700	8.480E+0002
2.800	9.281E+0002
2.900	1.012E+0003
3.000	1.099E+0003
3.200	1.284E+0003
3.400	1.481E+0003
3.500	1.584E+0003
3.800	1.910E+0003
4.000	2.139E+0003
4.200	2.378E+0003
4.400	2.623E+0003
4.600	2.876E+0003
4.800	3.134E+0003
5.000	3.396E+0003
5.200	3.663E+0003
5.400	3.933E+0003
5.600	4.205E+0003
5.800	4.478E+0003
6.000	4.752E+0003
6.500	5.439E+0003
7.000	6.120E+0003
7.500	6.790E+0003
8.000	7.443E+0003
8.500	8.077E+0003
9.000	8.688E+0003
9.500	9.276E+0003
10.000	9.840E+0003
-1  -1
-2  -2
