0.100	3.026E+0005
0.125	6.475E+0005
0.150	1.133E+0006
0.175	1.741E+0006
0.200	2.443E+0006
0.225	3.210E+0006
0.250	4.012E+0006
0.275	4.829E+0006
0.300	5.643E+0006
0.320	6.282E+0006
0.340	6.906E+0006
0.360	7.511E+0006
0.380	8.096E+0006
0.400	8.657E+0006
0.420	9.195E+0006
0.440	9.708E+0006
0.460	1.020E+0007
0.480	1.066E+0007
0.500	1.110E+0007
0.550	1.211E+0007
0.600	1.299E+0007
0.650	1.375E+0007
0.700	1.440E+0007
0.750	1.497E+0007
0.800	1.546E+0007
0.900	1.624E+0007
1.000	1.681E+0007
1.100	1.722E+0007
1.200	1.751E+0007
1.300	1.770E+0007
1.400	1.782E+0007
1.500	1.788E+0007
1.600	1.789E+0007
1.700	1.787E+0007
1.800	1.782E+0007
1.900	1.774E+0007
2.000	1.765E+0007
2.100	1.755E+0007
2.200	1.744E+0007
2.300	1.732E+0007
2.400	1.719E+0007
2.500	1.706E+0007
2.600	1.692E+0007
2.700	1.678E+0007
2.800	1.664E+0007
2.900	1.650E+0007
3.000	1.635E+0007
3.200	1.607E+0007
3.400	1.579E+0007
3.500	1.565E+0007
3.800	1.524E+0007
4.000	1.497E+0007
4.200	1.472E+0007
4.400	1.447E+0007
4.600	1.423E+0007
4.800	1.399E+0007
5.000	1.377E+0007
5.200	1.355E+0007
5.400	1.335E+0007
5.600	1.315E+0007
5.800	1.295E+0007
6.000	1.276E+0007
6.500	1.231E+0007
7.000	1.189E+0007
7.500	1.151E+0007
8.000	1.115E+0007
8.500	1.082E+0007
9.000	1.051E+0007
9.500	1.023E+0007
10.000	9.956E+0006
11.000	9.463E+0006
12.000	9.028E+0006
13.000	8.638E+0006
14.000	8.287E+0006
15.000	7.968E+0006
16.000	7.679E+0006
17.000	7.413E+0006
18.000	7.169E+0006
19.000	6.944E+0006
20.000	6.735E+0006
22.000	6.360E+0006
24.000	6.035E+0006
26.000	5.745E+0006
28.000	5.488E+0006
30.000	5.256E+0006
32.000	5.048E+0006
34.000	4.858E+0006
36.000	4.685E+0006
38.000	4.525E+0006
40.000	4.377E+0006
45.000	4.051E+0006
50.000	3.779E+0006
55.000	3.547E+0006
60.000	3.348E+0006
65.000	3.175E+0006
70.000	3.021E+0006
75.000	2.884E+0006
80.000	2.762E+0006
90.000	2.550E+0006
100.000	2.374E+0006
-1  -1
-2  -2
