0.100	2.607E-0004
0.125	6.617E-0003
0.150	5.727E-0002
0.175	2.728E-0001
0.200	8.992E-0001
0.225	2.321E+0000
0.250	5.043E+0000
0.275	9.660E+0000
0.300	1.682E+0001
0.320	2.481E+0001
0.340	3.519E+0001
0.360	4.826E+0001
0.380	6.431E+0001
0.400	8.362E+0001
0.420	1.064E+0002
0.440	1.329E+0002
0.460	1.633E+0002
0.480	1.977E+0002
0.500	2.363E+0002
0.550	3.513E+0002
0.600	4.932E+0002
0.650	6.619E+0002
0.700	8.561E+0002
0.750	1.075E+0003
0.800	1.315E+0003
0.900	1.856E+0003
1.000	2.462E+0003
1.100	3.118E+0003
1.200	3.810E+0003
1.300	4.527E+0003
1.400	5.260E+0003
1.500	6.004E+0003
1.600	6.754E+0003
1.700	7.505E+0003
1.800	8.257E+0003
1.900	9.007E+0003
2.000	9.755E+0003
2.100	1.050E+0004
2.200	1.124E+0004
2.300	1.198E+0004
2.400	1.272E+0004
2.500	1.345E+0004
2.600	1.428E+0004
2.700	1.502E+0004
2.800	1.575E+0004
2.900	1.649E+0004
3.000	1.722E+0004
3.200	1.868E+0004
3.400	2.013E+0004
3.500	2.086E+0004
3.800	2.304E+0004
4.000	2.448E+0004
4.200	2.592E+0004
4.400	2.735E+0004
4.600	2.877E+0004
4.800	3.019E+0004
5.000	3.159E+0004
5.200	3.297E+0004
5.400	3.435E+0004
5.600	3.571E+0004
5.800	3.705E+0004
6.000	3.837E+0004
6.500	4.160E+0004
7.000	4.470E+0004
7.500	4.766E+0004
8.000	5.049E+0004
8.500	5.318E+0004
9.000	5.574E+0004
9.500	5.815E+0004
10.000	6.044E+0004
-1  -1
-2  -2
