    0.01       0.038510803
   0.011       0.060576596
   0.012       0.091146859
   0.014        0.18601484
   0.016        0.34169744
   0.018         0.5801377
    0.02        0.92647854
   0.023          1.710644
   0.026         2.9080862
    0.03         5.3546017
   0.035         10.220526
    0.04         17.717401
   0.045         28.556575
    0.05         43.482352
   0.055         63.260582
    0.06         88.670015
    0.07         159.52471
    0.08         262.32413
    0.09         403.26334
     0.1         588.36881
    0.11         823.41979
    0.12         1113.8702
    0.14         1880.7048
    0.16         2923.2718
    0.18         4266.8449
     0.2         5926.8836
    0.23         9020.8604
    0.26         12823.514
     0.3         18912.412
    0.35         27927.383
     0.4          38169.25
    0.45         49307.201
     0.5         61071.415
    0.55          73260.73
     0.6         85735.715
     0.7         111219.22
     0.8         137176.03
     0.9         163542.72
       1         190352.03
     1.1         217643.96
     1.2         245432.21
     1.4         302392.27
     1.6         360784.97
     1.8         419952.59
       2         479209.83
     2.3         566946.41
     2.6         651904.79
       3         759053.76
     3.5         881349.65
       4         990009.12
     4.5         1085383.1
       5           1168390
     5.5         1240169.5
       6         1301902.8
       7         1399675.4
       8         1469645.6
       9         1518155.4
      10         1550128.3
      11         1569352.3
      12         1578739.9
      14         1576478.5
      16         1555910.9
      18         1524687.1
      20         1487534.7
      23         1426838.1
      26         1364955.8
      30         1285266.3
      35         1193699.4
      40         1112124.5
      45           1040026
      50          976329.6
      55         919887.25
      60         869658.15
      70         784409.52
      80         714977.45
      90         657383.39
     100         608839.24
     110         567374.05
     120         531548.25
     140         472728.63
     160         426339.28
     180         388740.82
     100         608839.24
     230         319953.94
     260         289896.82
     300         258017.67
     350         227402.92
     400          203759.4
     450         184803.74
     500         169188.12
     550         156186.64
     600         145213.17
     700         127564.76
     800         113901.76
     900         102992.01
    1000         94130.693
    2000         51799.227
    3000         36354.755
    4000         28239.964
    5000         23194.104
    6000         19740.625
    7000         17214.158
    8000         15286.309
    9000         13767.671
   10000         12535.339
-1                  -1
-2                  -2
