0.001               0
0.01                0
0.05                0
0.1                 0
0.2                 0.0125815
0.4                 0.861221
0.6                 4.71553
0.8                 12.4951
1                   23.9855
1.2                 38.6066
1.4                 55.7354
1.6                 74.8105
1.8                 95.3577
2                   116.989
2.2                 139.39
2.4                 162.313
2.6                 185.561
2.8                 208.978
3                   232.446
3.2                 255.871
3.4                 279.186
3.6                 302.337
3.8                 325.289
4                   348.016
4.2                 370.501
4.4                 392.737
4.6                 414.719
4.8                 436.451
5                   457.938
5.5                 510.644
6                   562.059
6.5                 612.413
7                   661.952
7.5                 710.93
8                   759.592
8.5                 808.177
9                   856.914
9.5                 906.02
10                  955.703
12                  1164.07
14                  1396.51
16                  1664.2
20                  0
-1                  -1
-2                  -2
