1.4	3.03E-04
1.6	7.20E-04
1.8	1.44E-03
2	2.54E-03
2.3	5.08E-03
2.6	8.91E-03
3	1.64E-02
3.5	3.05E-02
4	5.08E-02
4.5	7.82E-02
5	1.14E-01
5.5	1.58E-01
6	2.13E-01
7	3.54E-01
8	5.44E-01
9	7.86E-01
10	1.09E+00
11	1.45E+00
12	1.87E+00
14	2.90E+00
16	4.21E+00
18	5.79E+00
20	7.61E+00
23	1.08E+01
26	1.45E+01
30	2.02E+01
35	2.82E+01
40	3.67E+01
45	4.58E+01
50	5.51E+01
55	6.46E+01
60	7.40E+01
70	9.25E+01
80	1.10E+02
90	1.26E+02
100	1.41E+02
110	1.54E+02
120	1.66E+02
140	1.86E+02
160	2.02E+02
180	2.15E+02
200	2.24E+02
230	2.34E+02
260	2.39E+02
300	2.43E+02
350	2.42E+02
400	2.39E+02
450	2.34E+02
500	2.28E+02
-1     -1
-2     -2
