3	4.41E-04
3.5	1.14E-03
4	2.31E-03
4.5	4.05E-03
5	6.43E-03
5.5	9.50E-03
6	1.33E-02
7	2.33E-02
8	3.68E-02
9	5.41E-02
10	7.53E-02
11	1.01E-01
12	1.31E-01
14	2.04E-01
16	2.97E-01
18	4.10E-01
20	5.43E-01
23	7.82E-01
26	1.07E+00
30	1.51E+00
35	2.20E+00
40	2.99E+00
45	3.91E+00
50	4.93E+00
55	6.04E+00
60	7.22E+00
70	9.85E+00
80	1.27E+01
90	1.56E+01
100	1.86E+01
110	2.16E+01
120	2.46E+01
140	3.05E+01
160	3.60E+01
180	4.11E+01
200	4.57E+01
230	5.19E+01
260	5.72E+01
300	6.29E+01
350	6.82E+01
400	7.21E+01
450	7.47E+01
-1    -1
-2    -2
