0.55	5.24E-04
0.6	9.50E-04
0.7	2.50E-03
0.8	5.35E-03
0.9	9.98E-03
1	1.69E-02
1.1	2.65E-02
1.2	3.94E-02
1.4	7.72E-02
1.6	1.34E-01
1.8	2.15E-01
2	3.25E-01
2.3	5.50E-01
2.6	8.63E-01
3	1.44E+00
3.5	2.46E+00
4	3.87E+00
4.5	5.71E+00
5	7.97E+00
5.5	1.08E+01
6	1.41E+01
7	2.25E+01
8	3.32E+01
9	4.60E+01
10	6.10E+01
11	7.81E+01
12	9.70E+01
14	1.39E+02
16	1.86E+02
18	2.37E+02
20	2.90E+02
23	3.71E+02
26	4.52E+02
30	5.56E+02
35	6.80E+02
40	7.91E+02
45	8.95E+02
50	9.84E+02
55	1.06E+03
60	1.13E+03
70	1.24E+03
80	1.31E+03
90	1.37E+03
100	1.40E+03
110	1.42E+03
120	1.43E+03
140	1.43E+03
160	1.40E+03
180	1.37E+03
200	1.32E+03
230	1.25E+03
260	1.18E+03
300	1.09E+03
-1     -1
-2     -2
