2.6	3.93E-04
3	9.71E-04
3.5	2.26E-03
4	4.32E-03
4.5	7.26E-03
5	1.12E-02
5.5	1.62E-02
6	2.24E-02
7	3.86E-02
8	6.04E-02
9	8.82E-02
10	1.22E-01
11	1.64E-01
12	2.12E-01
14	3.30E-01
16	4.81E-01
18	6.63E-01
20	8.79E-01
23	1.26E+00
26	1.72E+00
30	2.45E+00
35	3.54E+00
40	4.82E+00
45	6.27E+00
50	7.86E+00
55	9.58E+00
60	1.15E+01
70	1.54E+01
80	1.96E+01
90	2.39E+01
100	2.83E+01
110	3.26E+01
120	3.68E+01
140	4.48E+01
160	5.23E+01
180	5.90E+01
200	6.50E+01
230	7.27E+01
260	7.90E+01
300	8.57E+01
350	9.16E+01
400	9.56E+01
-1    -1
-2     -2
