0.40000000	0.00100000	0.00000E+00
0.40000000	0.00115500	0.00000E+00
0.40000000	0.00133400	0.00000E+00
0.40000000	0.00154000	1.12500E-10
0.40000000	0.00177800	8.03900E-10
0.40000000	0.00205400	3.13600E-09
0.40000000	0.00237100	9.49600E-09
0.40000000	0.00273800	2.49100E-08
0.40000000	0.00316200	5.94700E-08
0.40000000	0.00365200	1.32900E-07
0.40000000	0.00421700	2.82600E-07
0.40000000	0.00487000	5.78000E-07
0.40000000	0.00562300	1.14600E-06
0.40000000	0.00649400	2.21300E-06
0.40000000	0.00749900	4.18100E-06
0.40000000	0.00866000	7.74500E-06
0.40000000	0.01000000	1.41000E-05
0.40000000	0.01155000	2.52500E-05
0.40000000	0.01334000	4.45500E-05
0.40000000	0.01540000	7.74600E-05
0.40000000	0.01778000	1.32700E-04
0.40000000	0.02054000	2.24200E-04
0.40000000	0.02371000	3.73400E-04
0.40000000	0.02738000	6.12600E-04
0.40000000	0.03162000	9.90100E-04
0.40000000	0.03652000	1.57500E-03
0.40000000	0.04217000	2.46700E-03
0.40000000	0.04870000	3.79900E-03
0.40000000	0.05623000	5.75100E-03
0.40000000	0.06494000	8.55600E-03
0.40000000	0.07499000	1.25000E-02
0.40000000	0.08660000	1.79500E-02
0.40000000	0.10000000	2.53000E-02
0.40000000	0.11550000	3.50200E-02
0.40000000	0.13340000	4.76000E-02
0.40000000	0.15400000	6.35700E-02
0.40000000	0.17780000	8.34200E-02
0.40000000	0.20540000	1.07600E-01
0.40000000	0.23710000	1.36600E-01
0.40000000	0.27380000	1.70500E-01
0.40000000	0.31620000	2.09700E-01
0.40000000	0.36520000	2.54100E-01
0.40000000	0.42170000	3.03600E-01
0.40000000	0.48700000	3.57900E-01
0.40000000	0.56230000	4.16500E-01
0.40000000	0.64940000	4.78700E-01
0.40000000	0.74990000	5.43700E-01
0.40000000	0.86600000	6.10600E-01
0.40000000	1.00000000	6.78300E-01
0.40000000	1.15500000	7.45400E-01
0.40000000	1.33400000	8.10800E-01
0.40000000	1.54000000	8.73000E-01
0.40000000	1.77800000	9.30700E-01
0.40000000	2.05400000	9.82600E-01
0.40000000	2.37100000	1.02700E+00
0.40000000	2.73800000	1.06400E+00
0.40000000	3.16200000	1.09100E+00
0.40000000	3.65200000	1.10900E+00
0.40000000	4.21700000	1.11600E+00
0.40000000	4.87000000	1.11300E+00
0.40000000	5.62300000	1.10100E+00
0.40000000	6.49400000	1.08000E+00
0.40000000	7.49900000	1.05000E+00
0.40000000	8.66000000	1.01400E+00
0.40000000	10.00000000	9.71700E-01
0.40000000	11.55000000	9.25000E-01
0.40000000	13.34000000	8.75200E-01
0.40000000	15.40000000	8.23400E-01
0.40000000	17.78000000	7.70600E-01
0.40000000	20.54000000	7.17900E-01
0.40000000	23.71000000	6.65900E-01
0.40000000	27.38000000	6.15400E-01
0.40000000	31.62000000	5.66700E-01
0.40000000	36.52000000	5.20200E-01
0.40000000	42.17000000	4.76200E-01
0.40000000	48.70000000	4.34800E-01
0.40000000	56.23000000	3.96000E-01
0.40000000	64.94000000	3.59900E-01
0.40000000	74.99000000	3.26500E-01
0.40000000	86.60000000	2.95500E-01
0.53340000	0.00100000	0.00000E+00
0.53340000	0.00115500	3.58700E-11
0.53340000	0.00133400	2.57000E-10
0.53340000	0.00154000	1.00600E-09
0.53340000	0.00177800	3.05600E-09
0.53340000	0.00205400	8.04800E-09
0.53340000	0.00237100	1.93100E-08
0.53340000	0.00273800	4.33600E-08
0.53340000	0.00316200	9.27400E-08
0.53340000	0.00365200	1.91000E-07
0.53340000	0.00421700	3.81400E-07
0.53340000	0.00487000	7.43100E-07
0.53340000	0.00562300	1.41700E-06
0.53340000	0.00649400	2.65500E-06
0.53340000	0.00749900	4.89300E-06
0.53340000	0.00866000	8.88800E-06
0.53340000	0.01000000	1.59300E-05
0.53340000	0.01155000	2.81800E-05
0.53340000	0.01334000	4.92400E-05
0.53340000	0.01540000	8.49800E-05
0.53340000	0.01778000	1.44900E-04
0.53340000	0.02054000	2.43900E-04
0.53340000	0.02371000	4.05400E-04
0.53340000	0.02738000	6.64900E-04
0.53340000	0.03162000	1.07500E-03
0.53340000	0.03652000	1.71400E-03
0.53340000	0.04217000	2.69000E-03
0.53340000	0.04870000	4.15600E-03
0.53340000	0.05623000	6.31600E-03
0.53340000	0.06494000	9.43600E-03
0.53340000	0.07499000	1.38500E-02
0.53340000	0.08660000	1.99700E-02
0.53340000	0.10000000	2.82700E-02
0.53340000	0.11550000	3.92900E-02
0.53340000	0.13340000	5.36100E-02
0.53340000	0.15400000	7.18100E-02
0.53340000	0.17780000	9.44400E-02
0.53340000	0.20540000	1.22000E-01
0.53340000	0.23710000	1.54900E-01
0.53340000	0.27380000	1.93300E-01
0.53340000	0.31620000	2.37200E-01
0.53340000	0.36520000	2.86400E-01
0.53340000	0.42170000	3.40500E-01
0.53340000	0.48700000	3.98700E-01
0.53340000	0.56230000	4.60100E-01
0.53340000	0.64940000	5.23500E-01
0.53340000	0.74990000	5.87400E-01
0.53340000	0.86600000	6.50300E-01
0.53340000	1.00000000	7.10500E-01
0.53340000	1.15500000	7.66400E-01
0.53340000	1.33400000	8.16300E-01
0.53340000	1.54000000	8.58800E-01
0.53340000	1.77800000	8.92600E-01
0.53340000	2.05400000	9.16800E-01
0.53340000	2.37100000	9.30700E-01
0.53340000	2.73800000	9.34400E-01
0.53340000	3.16200000	9.27900E-01
0.53340000	3.65200000	9.12000E-01
0.53340000	4.21700000	8.87700E-01
0.53340000	4.87000000	8.56000E-01
0.53340000	5.62300000	8.18500E-01
0.53340000	6.49400000	7.76500E-01
0.53340000	7.49900000	7.31400E-01
0.53340000	8.66000000	6.84440E-01
0.53340000	10.00000000	6.36800E-01
0.53340000	11.55000000	5.89500E-01
0.53340000	13.34000000	5.43100E-01
0.53340000	15.40000000	4.98400E-01
0.53340000	17.78000000	4.55800E-01
0.53340000	20.54000000	4.15500E-01
0.53340000	23.71000000	3.77600E-01
0.53340000	27.38000000	3.42400E-01
0.53340000	31.62000000	3.09800E-01
0.53340000	36.52000000	2.79700E-01
0.53340000	42.17000000	2.52100E-01
0.53340000	48.70000000	2.26900E-01
0.53340000	56.23000000	2.03900E-01
0.53340000	64.94000000	1.82900E-01
0.53340000	74.99000000	1.63900E-01
0.53340000	86.60000000	1.46700E-01
0.71130000	0.00100000	8.19400E-11
0.71130000	0.00115500	3.21400E-10
0.71130000	0.00133400	9.79500E-10
0.71130000	0.00154000	2.58700E-09
0.71130000	0.00177800	6.22700E-09
0.71130000	0.00205400	1.40400E-08
0.71130000	0.00237100	3.01600E-08
0.71130000	0.00273800	6.24300E-08
0.71130000	0.00316200	1.25400E-07
0.71130000	0.00365200	2.46000E-07
0.71130000	0.00421700	4.72800E-07
0.71130000	0.00487000	8.93200E-07
0.71130000	0.00562300	1.66200E-06
0.71130000	0.00649400	3.05300E-06
0.71130000	0.00749900	5.54100E-06
0.71130000	0.00866000	9.94200E-06
0.71130000	0.01000000	1.76500E-05
0.71130000	0.01155000	3.10100E-05
0.71130000	0.01334000	5.39200E-05
0.71130000	0.01540000	9.27900E-05
0.71130000	0.01778000	1.58000E-04
0.71130000	0.02054000	2.66100E-04
0.71130000	0.02371000	4.42900E-04
0.71130000	0.02738000	7.28400E-04
0.71130000	0.03162000	1.18200E-03
0.71130000	0.03652000	1.89400E-03
0.71130000	0.04217000	2.98900E-03
0.71130000	0.04870000	4.64500E-03
0.71130000	0.05623000	7.10500E-03
0.71130000	0.06494000	1.06800E-02
0.71130000	0.07499000	1.57900E-02
0.71130000	0.08660000	2.29000E-02
0.71130000	0.10000000	3.26100E-02
0.71130000	0.11550000	4.55400E-02
0.71130000	0.13340000	6.23700E-02
0.71130000	0.15400000	8.37600E-02
0.71130000	0.17780000	1.10300E-01
0.71130000	0.20540000	1.42400E-01
0.71130000	0.23710000	1.80300E-01
0.71130000	0.27380000	2.23900E-01
0.71130000	0.31620000	2.72900E-01
0.71130000	0.36520000	3.26500E-01
0.71130000	0.42170000	3.83600E-01
0.71130000	0.48700000	4.42800E-01
0.71130000	0.56230000	5.02300E-01
0.71130000	0.64940000	5.60200E-01
0.71130000	0.74990000	6.14500E-01
0.71130000	0.86600000	6.63300E-01
0.71130000	1.00000000	7.04900E-01
0.71130000	1.15500000	7.37700E-01
0.71130000	1.33400000	7.60800E-01
0.71130000	1.54000000	7.73600E-01
0.71130000	1.77800000	7.76000E-01
0.71130000	2.05400000	7.68500E-01
0.71130000	2.37100000	7.51900E-01
0.71130000	2.73800000	7.27400E-01
0.71130000	3.16200000	6.96400E-01
0.71130000	3.65200000	6.60500E-01
0.71130000	4.21700000	6.21100E-01
0.71130000	4.87000000	5.79500E-01
0.71130000	5.62300000	5.37100E-01
0.71130000	6.49400000	4.94800E-01
0.71130000	7.49900000	4.53500E-01
0.71130000	8.66000000	4.13800E-01
0.71130000	10.00000000	3.76100E-01
0.71130000	11.55000000	3.40600E-01
0.71130000	13.34000000	3.07600E-01
0.71130000	15.40000000	2.77100E-01
0.71130000	17.78000000	2.49100E-01
0.71130000	20.54000000	2.23500E-01
0.71130000	23.71000000	2.00200E-01
0.71130000	27.38000000	1.79000E-01
0.71130000	31.62000000	1.59900E-01
0.71130000	36.52000000	1.42600E-01
0.71130000	42.17000000	1.27100E-01
0.71130000	48.70000000	1.13100E-01
0.71130000	56.23000000	1.00600E-01
0.71130000	64.94000000	8.94400E-02
0.71130000	74.99000000	7.94300E-02
0.71130000	86.60000000	7.04900E-02
0.94860000	0.00100000	3.12900E-10
0.94860000	0.00115500	3.28200E-10
0.94860000	0.00133400	1.99900E-09
0.94860000	0.00154000	4.52000E-09
0.94860000	0.00177800	9.74400E-09
0.94860000	0.00205400	2.02500E-08
0.94860000	0.00237100	4.08600E-08
0.94860000	0.00273800	8.05400E-08
0.94860000	0.00316200	1.55700E-07
0.94860000	0.00365200	2.96100E-07
0.94860000	0.00421700	5.55400E-07
0.94860000	0.00487000	1.02900E-06
0.94860000	0.00562300	1.88600E-06
0.94860000	0.00649400	3.42200E-06
0.94860000	0.00749900	6.15300E-06
0.94860000	0.00866000	1.09700E-05
0.94860000	0.01000000	1.93800E-05
0.94860000	0.01155000	3.39700E-05
0.94860000	0.01334000	5.90200E-05
0.94860000	0.01540000	1.01700E-04
0.94860000	0.01778000	1.73500E-04
0.94860000	0.02054000	2.93400E-04
0.94860000	0.02371000	4.90900E-04
0.94860000	0.02738000	8.12300E-04
0.94860000	0.03162000	1.32800E-03
0.94860000	0.03652000	2.14400E-03
0.94860000	0.04217000	3.41400E-03
0.94860000	0.04870000	5.35500E-03
0.94860000	0.05623000	8.26700E-03
0.94860000	0.06494000	1.25500E-02
0.94860000	0.07499000	1.87000E-02
0.94860000	0.08660000	2.73300E-02
0.94860000	0.10000000	3.91600E-02
0.94860000	0.11550000	5.49500E-02
0.94860000	0.13340000	7.54500E-02
0.94860000	0.15400000	1.01300E-01
0.94860000	0.17780000	1.33100E-01
0.94860000	0.20540000	1.70800E-01
0.94860000	0.23710000	2.14300E-01
0.94860000	0.27380000	2.62800E-01
0.94860000	0.31620000	3.15100E-01
0.94860000	0.36520000	3.69500E-01
0.94860000	0.42170000	4.24000E-01
0.94860000	0.48700000	4.76300E-01
0.94860000	0.56230000	5.24200E-01
0.94860000	0.64940000	5.65500E-01
0.94860000	0.74990000	5.98500E-01
0.94860000	0.86600000	6.22100E-01
0.94860000	1.00000000	6.35400E-01
0.94860000	1.15500000	6.38500E-01
0.94860000	1.33400000	6.32000E-01
0.94860000	1.54000000	6.16700E-01
0.94860000	1.77800000	5.94100E-01
0.94860000	2.05400000	5.65700E-01
0.94860000	2.37100000	5.33000E-01
0.94860000	2.73800000	4.97600E-01
0.94860000	3.16200000	4.60700E-01
