0.26                4.4689e-05
0.3                 0.00013671
0.35                0.00039489
0.4                 0.00089971
0.45                0.0017529
0.5                 0.0030605
0.55                0.0049303
0.6                 0.0074703
0.7                 0.01499
0.8                 0.026461
0.9                 0.042691
1                   0.064444
1.1                 0.092438
1.2                 0.12733
1.4                 0.22021
1.6                 0.34728
1.8                 0.51186
2                   0.71645
2.3                 1.102
2.6                 1.5843
3                   2.3789
3.5                 3.6079
4                   5.0806
4.5                 6.7718
5                   8.6532
5.5                 10.696
6                   12.872
7                   17.524
8                   22.429
9                   27.443
10                  32.46
11                  37.401
12                  42.21
14                  51.289
16                  59.529
-1                  -1
-2                  -2
