0.001               0
0.01                0
0.05                0
0.1                 0
0.2                 15.5995
0.4                 127.621
0.6                 333.6
0.8                 630.41
1                   1010.79
1.2                 1447.79
1.4                 1896.03
1.6                 2301.28
1.8                 2613
2                   0
2.2                 0
2.4                 0
2.6                 0
2.8                 0
3                   0
3.2                 0
3.4                 0
3.6                 0
3.8                 0
4                   0
4.2                 0
4.4                 0
4.6                 0
4.8                 0
5                   0
5.5                 0
6                   0
6.5                 0
7                   0
7.5                 0
8                   0
8.5                 0
9                   0
9.5                 0
10                  0
12                  0
14                  0
16                  0
20                  0
-1                  -1
-2                  -2
