0.2                 4.93467e-05
0.23                0.000138348
0.26                0.000322342
0.3                 0.000811446
0.35                0.00204287
0.4                 0.00430317
0.45                0.00798548
0.5                 0.0134913
0.55                0.0212142
0.6                 0.0315294
0.7                 0.0613143
0.8                 0.105327
0.9                 0.165615
1                   0.243836
1.1                 0.341311
1.2                 0.459081
1.4                 0.758555
1.6                 1.14663
1.8                 1.62555
2                   2.19604
2.3                 3.22259
2.6                 4.45014
3                   6.38772
3.5                 9.26403
4                   12.6021
4.5                 16.3525
5                   20.4651
5.5                 24.89
6                   29.5791
7                   39.5678
8                   50.0939
9                   60.8656
10                  71.6372
11                  82.2064
12                  92.4112
-1                  -1
-2                  -2
