    0.01     2.0335129e+09
   0.011     2.1037247e+09
   0.012     2.1658217e+09
   0.014     2.2703584e+09
   0.016     2.3543572e+09
   0.018     2.4226664e+09
    0.02     2.4786872e+09
   0.023     2.5449065e+09
   0.026     2.5947987e+09
    0.03      2.642654e+09
   0.035      2.680985e+09
    0.04     2.7026404e+09
   0.045      2.712623e+09
    0.05     2.7142388e+09
   0.055      2.709754e+09
    0.06     2.7007676e+09
    0.07     2.6736047e+09
    0.08     2.6388428e+09
    0.09     2.5999532e+09
     0.1     2.5589989e+09
    0.11     2.5172414e+09
    0.12     2.4754652e+09
    0.14     2.3936352e+09
    0.16     2.3155814e+09
    0.18     2.2419994e+09
     0.2     2.1729833e+09
    0.23     2.0776176e+09
    0.26     1.9911721e+09
     0.3     1.8879944e+09
    0.35     1.7753186e+09
     0.4     1.6774034e+09
    0.45     1.5914512e+09
     0.5       1.51532e+09
    0.55     1.4473465e+09
     0.6     1.3862207e+09
     0.7     1.2805571e+09
     0.8     1.1922017e+09
     0.9     1.1170324e+09
       1      1.052155e+09
     1.1     9.9548407e+08
     1.2     9.4548325e+08
     1.4     8.6109153e+08
     1.6     7.9237939e+08
     1.8     7.3515305e+08
       2     6.8664457e+08
     2.3     6.2617034e+08
     2.6     5.7666498e+08
       3     5.2293578e+08
     3.5     4.6974619e+08
       4      4.274352e+08
     4.5     3.9286513e+08
       5     3.6401011e+08
     5.5      3.395177e+08
       6     3.1844056e+08
       7     2.8393794e+08
       8      2.568033e+08
       9     2.3483304e+08
      10     2.1663958e+08
      11     2.0130118e+08
      12     1.8817604e+08
      14     1.6684722e+08
      16     1.5020763e+08
      18     1.3682437e+08
      20     1.2580776e+08
      23      1.124766e+08
      26     1.0188902e+08
      30          90721530
      35          79995127
      40          71690778
      45          65055489
      50          59621625
      55          55082342
      60          51229310
      70          45031381
      80          40251511
      90          36443945
     100          33335379
     110          30745745
     120          28553029
     140          25035630
     160          22331266
     180          20182960
     100          33335379
     230          16337907
     260          14692983
     300          12976888
     350          11347466
     400          10099118
     450         9110399.9
     500         8306615.9
     550         7639773.3
     600         7077066.5
     700         6178248.9
     800         5490979.3
     900         4947523.2
    1000         4506523.9
    2000         2429878.1
    3000         1688823.6
    4000           1303213
    5000         1065307.7
    6000         903245.62
    7000         785441.11
    8000         695779.64
    9000         625148.91
   10000         568006.57
-1                  -1
-2                  -2
