 1            1            1            1
 3            3            0.89167300E-02   0.22840200E-01
 3            5            0.10641800E-01   0.23144600E-01
 3            6            0.13050700E-01   0.23447600E-01
 3            8            0.31794100E-02   0.26946700E-01
 3           10            0.20289000E-02   0.27074900E-01
 3           11            0.25137200E-02   0.27132300E-01
 3           13            0.16800000E-03   0.27360600E-01
 3           14            0.18381400E-03   0.27372800E-01
 3           16            0.68413700E-03   0.27811100E-01
 3           18            0.41062500E-03   0.27856600E-01
 3           19            0.50550700E-03   0.27867900E-01
 3           21            0.30142800E-04   0.27942100E-01
 3           22            0.32860000E-04   0.27943800E-01
 3           27            0.10129900E-03   0.27981100E-01
 3           29            0.39284000E-04   0.27991300E-01
 3           30            0.46942800E-04   0.27992500E-01
 5            5            0.13339000E-02   0.23449000E-01
 5            6            0.28236800E-01   0.23752000E-01
 5            8            0.15731000E-02   0.27251100E-01
 5           10            0.45534100E-03   0.27379300E-01
 5           11            0.45328700E-02   0.27436700E-01
 5           13            0.20333100E-03   0.27665000E-01
 5           14            0.68165100E-03   0.27677200E-01
 5           16            0.32564700E-03   0.28115500E-01
 5           18            0.90426400E-04   0.28161000E-01
 5           19            0.88153200E-03   0.28172300E-01
 5           21            0.36072600E-04   0.28246500E-01
 5           22            0.12007300E-03   0.28248200E-01
 5           27            0.47931000E-04   0.28285500E-01
 5           29            0.86472800E-05   0.28295700E-01
 5           30            0.81532300E-04   0.28296900E-01
 6            6            0.14172100E-01   0.24055000E-01
 6            8            0.18906100E-02   0.27554100E-01
 6           10            0.44238200E-02   0.27682300E-01
 6           11            0.46735700E-02   0.27739700E-01
 6           13            0.81359600E-03   0.27968000E-01
 6           14            0.74983700E-03   0.27980200E-01
 6           16            0.38986600E-03   0.28418500E-01
 6           18            0.86448100E-03   0.28464000E-01
 6           19            0.91442200E-03   0.28475300E-01
 6           21            0.14403900E-03   0.28549500E-01
 6           22            0.13242800E-03   0.28551200E-01
 6           27            0.57319800E-04   0.28588500E-01
 6           29            0.82272900E-04   0.28598700E-01
 6           30            0.84497100E-04   0.28599900E-01
 8            8            0.27917800E-03   0.31053200E-01
 8           10            0.30264500E-03   0.31181400E-01
 8           11            0.36713800E-03   0.31238800E-01
 8           13            0.23223300E-04   0.31467100E-01
 8           14            0.24458900E-04   0.31479300E-01
 8           16            0.11982600E-03   0.31917600E-01
 8           18            0.61271700E-04   0.31963100E-01
 8           19            0.73871500E-04   0.31974400E-01
 8           21            0.42001000E-05   0.32048600E-01
 8           22            0.44471300E-05   0.32050300E-01
 8           27            0.17789100E-04   0.32087600E-01
 8           29            0.59295300E-05   0.32097800E-01
 8           30            0.69178000E-05   0.32099000E-01
10           10            0.37307000E-04   0.31309600E-01
10           11            0.72217200E-03   0.31367000E-01
10           13            0.24953800E-04   0.31595300E-01
10           14            0.83260200E-04   0.31607500E-01
10           16            0.62754800E-04   0.32045800E-01
10           18            0.14823300E-04   0.32091300E-01
10           19            0.14083500E-03   0.32102600E-01
10           21            0.44471700E-05   0.32176800E-01
10           22            0.14823300E-04   0.32178500E-01
10           27            0.91414500E-05   0.32215800E-01
10           29            0.14823300E-05   0.32226000E-01
10           30            0.13095800E-04   0.32227200E-01
11           11            0.38665200E-03   0.31424400E-01
11           13            0.10599000E-03   0.31652700E-01
11           14            0.95367600E-04   0.31664900E-01
11           16            0.75848000E-04   0.32103100E-01
11           18            0.14156700E-03   0.32148700E-01
11           19            0.15145300E-03   0.32160000E-01
11           21            0.18776600E-04   0.32234100E-01
11           22            0.16799300E-04   0.32235900E-01
11           27            0.11118200E-04   0.32273200E-01
11           29            0.13341400E-04   0.32283400E-01
11           30            0.14083200E-04   0.32284600E-01
13           14            0.12171700E-04   0.31893200E-01
13           16            0.44471600E-05   0.32331500E-01
13           18            0.44471600E-05   0.32377000E-01
13           19            0.18725500E-04   0.32388300E-01
13           22            0.21065700E-05   0.32464300E-01
13           27            0.70218600E-06   0.32501500E-01
13           29            0.46812700E-06   0.32511800E-01
13           30            0.16384300E-05   0.32512900E-01
14           14            0.28622700E-05   0.31905400E-01
14           16            0.47703500E-05   0.32343600E-01
14           18            0.15026500E-04   0.32389200E-01
14           19            0.17173800E-04   0.32400500E-01
14           21            0.21466500E-05   0.32474600E-01
14           22            0.95408900E-06   0.32476400E-01
14           27            0.71554800E-06   0.32513700E-01
14           29            0.14310500E-05   0.32523900E-01
14           30            0.16696100E-05   0.32525100E-01
16           16            0.12421700E-04   0.32781900E-01
16           18            0.12421700E-04   0.32827400E-01
16           19            0.14810900E-04   0.32838700E-01
16           21            0.71660300E-06   0.32912900E-01
16           22            0.95549700E-06   0.32914700E-01
16           27            0.35830700E-05   0.32951900E-01
16           29            0.11943200E-05   0.32962200E-01
16           30            0.14331600E-05   0.32963300E-01
18           18            0.13702200E-05   0.32872900E-01
18           19            0.25579100E-04   0.32884300E-01
18           21            0.68513100E-06   0.32958400E-01
18           22            0.25121800E-05   0.32960200E-01
18           27            0.18270600E-05   0.32997500E-01
18           29            0.22838200E-06   0.33007700E-01
18           30            0.22838200E-05   0.33008800E-01
19           19            0.13813400E-04   0.32895600E-01
19           21            0.32232300E-05   0.32969700E-01
19           22            0.29930400E-05   0.32971500E-01
19           27            0.20720900E-05   0.33008800E-01
19           29            0.25325700E-05   0.33019000E-01
19           30            0.25325700E-05   0.33020200E-01
21           22            0.49413400E-06   0.33045700E-01
21           27            0.24707100E-06   0.33082900E-01
21           30            0.24707100E-06   0.33094300E-01
22           27            0.24707200E-06   0.33084700E-01
22           29            0.24707200E-06   0.33095000E-01
22           30            0.24707200E-06   0.33096100E-01
27           27            0.24707200E-06   0.33122000E-01
27           29            0.24707200E-06   0.33132200E-01
27           30            0.24707200E-06   0.33133400E-01
29           30            0.24706900E-06   0.33143600E-01
 -1           -1           -1           -1
 3            3            3            3
 5           16            0.56426900E-01   0.11336000E-03
 5           18            0.40763500E-01   0.15887000E-03
 5           19            0.52561000E-01   0.17019000E-03
 5           21            0.12992200E-01   0.24436000E-03
 5           22            0.20857900E-01   0.24614000E-03
 5           27            0.81150800E-02   0.28339000E-03
 5           29            0.36913600E-02   0.29363000E-03
 5           30            0.46310000E-02   0.29477000E-03
 6           16            0.74315200E-01   0.41636000E-03
 6           18            0.32976500E-01   0.46187000E-03
 6           19            0.62373200E-01   0.47319000E-03
 6           21            0.59399700E-01   0.54736000E-03
 6           22            0.76263300E-01   0.54914000E-03
 6           27            0.10643400E-01   0.58639000E-03
 6           29            0.30389200E-02   0.59663000E-03
 6           30            0.56483200E-02   0.59777000E-03
 8            8            0.13331100E-01   0.30511000E-02
 8           10            0.26533100E-01   0.31793000E-02
 8           11            0.49151300E-01   0.32366900E-02
 8           13            0.39431900E-01   0.34650400E-02
 8           14            0.55836400E-01   0.34771900E-02
 8           16            0.49031300E-02   0.39154600E-02
 8           18            0.52661000E-02   0.39609700E-02
 8           19            0.96752100E-02   0.39722900E-02
 8           21            0.60631600E-02   0.40464600E-02
 8           22            0.85347000E-02   0.40482400E-02
 8           27            0.71121500E-03   0.40854900E-02
 8           29            0.50295800E-03   0.40957300E-02
 8           30            0.89862000E-03   0.40968700E-02
10           10            0.14817700E-03   0.33075000E-02
10           11            0.10516800E-02   0.33648900E-02
10           13            0.11245100E-02   0.35932400E-02
10           14            0.14565600E-01   0.36053900E-02
10           16            0.39187800E-02   0.40436600E-02
10           18            0.30434800E-04   0.40891700E-02
10           19            0.19541900E-03   0.41004900E-02
10           21            0.17700100E-03   0.41746600E-02
10           22            0.14872800E-02   0.41764400E-02
10           27            0.54301700E-03   0.42136900E-02
10           29            0.24026900E-05   0.42239300E-02
10           30            0.17619900E-04   0.42250700E-02
11           11            0.11397500E-02   0.34222800E-02
11           13            0.10269900E-01   0.36506300E-02
11           14            0.69936500E-02   0.36627800E-02
11           16            0.72588700E-02   0.41010500E-02
11           18            0.19542400E-03   0.41465600E-02
11           19            0.34279400E-03   0.41578800E-02
11           21            0.91385700E-03   0.42320500E-02
11           22            0.65197100E-03   0.42338300E-02
11           27            0.10067800E-02   0.42710800E-02
11           29            0.18421800E-04   0.42813200E-02
11           30            0.30435500E-04   0.42824600E-02
13           13            0.22314700E-02   0.38789800E-02
13           14            0.80456600E-01   0.38911300E-02
13           16            0.55249400E-02   0.43294000E-02
13           18            0.28993800E-03   0.43749100E-02
13           19            0.20391700E-02   0.43862300E-02
13           21            0.68000600E-03   0.44604000E-02
13           22            0.90594400E-02   0.44621800E-02
13           27            0.76009500E-03   0.44994300E-02
13           29            0.28833700E-04   0.45096700E-02
13           30            0.18902000E-03   0.45108100E-02
14           14            0.22691000E-01   0.39032800E-02
14           16            0.78685200E-02   0.43415500E-02
14           18            0.26382800E-02   0.43870600E-02
14           19            0.14585000E-02   0.43983800E-02
14           21            0.89760500E-02   0.44725500E-02
14           22            0.53447900E-02   0.44743300E-02
14           27            0.10844200E-02   0.45115800E-02
14           29            0.24829000E-03   0.45218200E-02
14           30            0.13695700E-03   0.45229600E-02
16           16            0.42850700E-03   0.47798200E-02
16           18            0.77931700E-03   0.48253300E-02
16           19            0.14304900E-02   0.48366500E-02
16           21            0.84659900E-03   0.49108200E-02
16           22            0.11965700E-02   0.49126000E-02
16           27            0.12335000E-03   0.49498500E-02
16           29            0.74488000E-04   0.49600900E-02
16           30            0.13295400E-03   0.49612300E-02
18           18            0.16018400E-05   0.48708400E-02
18           19            0.36841900E-04   0.48821600E-02
18           21            0.38443700E-04   0.49563300E-02
18           22            0.27791700E-03   0.49581100E-02
18           27            0.10811900E-03   0.49953600E-02
18           30            0.32036700E-05   0.50067400E-02
19           19            0.25266500E-04   0.48934800E-02
19           21            0.18949300E-03   0.49676500E-02
19           22            0.13974600E-03   0.49694300E-02
19           27            0.19581600E-03   0.50066800E-02
19           29            0.31582600E-05   0.50169200E-02
19           30            0.47373000E-05   0.50180600E-02
21           21            0.47968900E-04   0.50418200E-02
21           22            0.10592700E-02   0.50436000E-02
21           27            0.11402200E-03   0.50808500E-02
21           29            0.39317200E-05   0.50910900E-02
21           30            0.17299600E-04   0.50922300E-02
22           22            0.32630900E-03   0.50453800E-02
22           27            0.16237700E-03   0.50826300E-02
22           29            0.26010600E-04   0.50928700E-02
22           30            0.13400100E-04   0.50940100E-02
27           27            0.67877100E-05   0.51198800E-02
27           29            0.80224700E-05   0.51301200E-02
27           30            0.14192700E-04   0.51312600E-02
 -1           -1           -1           -1
 5            5            5            5
 6           16            0.11429400E-01   0.11196000E-03
 6           18            0.50468100E-01   0.15747000E-03
 6           19            0.17629400E-01   0.16879000E-03
 6           21            0.64281600E-01   0.24296000E-03
 6           22            0.23870400E-01   0.24474000E-03
 6           27            0.15372300E-02   0.28199000E-03
 6           29            0.45773800E-02   0.29223000E-03
 6           30            0.16260700E-02   0.29337000E-03
 8            8            0.10279400E-02   0.27467000E-02
 8           10            0.24894500E-01   0.28749000E-02
 8           11            0.24352300E-02   0.29322900E-02
 8           13            0.18380700E-02   0.31606400E-02
 8           14            0.35227800E-02   0.31727900E-02
 8           16            0.35135800E-03   0.36110600E-02
 8           18            0.34061300E-02   0.36565700E-02
 8           19            0.42612000E-03   0.36678900E-02
 8           21            0.20838800E-03   0.37420600E-02
 8           22            0.34108400E-03   0.37438400E-02
 8           27            0.50462300E-04   0.37810900E-02
 8           29            0.30650000E-03   0.37913300E-02
 8           30            0.38311200E-04   0.37924700E-02
10           10            0.24528700E-01   0.30031000E-02
10           11            0.76910500E-01   0.30604900E-02
10           13            0.41844500E-01   0.32888400E-02
10           14            0.71470300E-01   0.33009900E-02
10           16            0.54684700E-02   0.37392600E-02
10           18            0.83531000E-02   0.37847700E-02
10           19            0.14864800E-01   0.37960900E-02
10           21            0.64121300E-02   0.38702600E-02
10           22            0.10946400E-01   0.38720400E-02
10           27            0.81295100E-03   0.39092900E-02
10           29            0.78118800E-03   0.39195300E-02
10           30            0.13763400E-02   0.39206700E-02
11           11            0.20240500E-02   0.31178800E-02
11           13            0.50242200E-01   0.33462300E-02
11           14            0.67626500E-02   0.33583800E-02
11           16            0.45977300E-03   0.37966500E-02
11           18            0.10905600E-01   0.38421600E-02
11           19            0.66066800E-03   0.38534800E-02
11           21            0.66224900E-02   0.39276500E-02
11           22            0.83447100E-03   0.39294300E-02
11           27            0.66348900E-04   0.39666800E-02
11           29            0.98776600E-03   0.39769200E-02
11           30            0.59806100E-04   0.39780600E-02
13           13            0.45891700E-01   0.35745800E-02
13           14            0.19684400E+00   0.35867300E-02
13           16            0.40929500E-03   0.40250000E-02
13           18            0.59459400E-02   0.40705100E-02
13           19            0.91774300E-02   0.40818300E-02
13           21            0.12086100E-01   0.41560000E-02
13           22            0.27690900E-01   0.41577800E-02
13           27            0.60741000E-04   0.41950300E-02
13           29            0.54106200E-03   0.42052700E-02
13           30            0.84197000E-03   0.42064100E-02
14           14            0.93787600E-02   0.35988800E-02
14           16            0.64944400E-03   0.40371500E-02
14           18            0.90494200E-02   0.40826600E-02
14           19            0.11306700E-02   0.40939800E-02
14           21            0.22060300E-01   0.41681500E-02
14           22            0.24063200E-02   0.41699300E-02
14           27            0.93448500E-04   0.42071800E-02
14           29            0.80363900E-03   0.42174200E-02
14           30            0.10186300E-03   0.42185600E-02
16           16            0.31539300E-04   0.44754200E-02
16           18            0.81797800E-03   0.45209300E-02
16           19            0.87496500E-04   0.45322500E-02
16           21            0.48834900E-04   0.46064200E-02
16           22            0.70198700E-04   0.46082000E-02
16           27            0.91568000E-05   0.46454500E-02
16           29            0.73254000E-04   0.46556900E-02
16           30            0.81393700E-05   0.46568300E-02
18           18            0.64019100E-03   0.45664400E-02
18           19            0.19820100E-02   0.45777600E-02
18           21            0.84302600E-03   0.46519300E-02
18           22            0.13111200E-02   0.46537100E-02
18           27            0.10538000E-03   0.46909600E-02
18           29            0.11942600E-03   0.47012000E-02
18           30            0.18353500E-03   0.47023400E-02
19           19            0.51976100E-04   0.45890800E-02
19           21            0.11694900E-02   0.46632500E-02
19           22            0.13710600E-03   0.46650300E-02
19           27            0.11649900E-04   0.47022800E-02
19           29            0.18281200E-03   0.47125200E-02
19           30            0.98578000E-05   0.47136600E-02
21           21            0.77247400E-03   0.47374200E-02
21           22            0.31394800E-02   0.47392000E-02
21           27            0.64219700E-05   0.47764500E-02
21           29            0.79815900E-04   0.47866900E-02
21           30            0.11009300E-03   0.47878300E-02
22           22            0.14935700E-03   0.47409800E-02
22           27            0.89979200E-05   0.47782300E-02
22           29            0.11966800E-03   0.47884700E-02
22           30            0.12596800E-04   0.47896100E-02
27           27            0.78168700E-06   0.48154800E-02
27           29            0.85986000E-05   0.48257200E-02
27           30            0.78168700E-06   0.48268600E-02
29           29            0.56734600E-05   0.48359600E-02
29           30            0.17020500E-04   0.48371000E-02
 -1           -1           -1           -1
 6            6            6            6
 8            8            0.13531000E-02   0.24437000E-02
 8           10            0.97246900E-03   0.25719000E-02
 8           11            0.28883100E-01   0.26292900E-02
 8           13            0.28726900E-02   0.28576400E-02
 8           14            0.30899100E-02   0.28697900E-02
 8           16            0.46388200E-03   0.33080600E-02
 8           18            0.16037700E-03   0.33535700E-02
 8           19            0.39477000E-02   0.33648900E-02
 8           21            0.24261300E-03   0.34390600E-02
 8           22            0.24159100E-03   0.34408400E-02
 8           27            0.65981600E-04   0.34780900E-02
 8           29            0.15226900E-04   0.34883300E-02
 8           30            0.34615000E-03   0.34894700E-02
10           10            0.32178300E-03   0.27001000E-02
10           11            0.48123800E-01   0.27574900E-02
10           13            0.32736900E-02   0.29858400E-02
10           14            0.29201200E-01   0.29979900E-02
10           16            0.17966500E-03   0.34362600E-02
10           18            0.10658100E-03   0.34817700E-02
10           19            0.68103500E-02   0.34930900E-02
