 1            1            1            1
 3            3            0.21916400E-01   0.11666800E-01
 3            5            0.24590000E-01   0.11854800E-01
 3            6            0.39491700E-01   0.11924500E-01
 3            8            0.67203500E-02   0.13516600E-01
 3           10            0.38674800E-02   0.13586600E-01
 3           11            0.61724800E-02   0.13597400E-01
 3           13            0.30046500E-03   0.13722000E-01
 3           14            0.38240200E-03   0.13723900E-01
 3           16            0.10151300E-02   0.13820500E-01
 3           18            0.48903800E-03   0.13838400E-01
 3           19            0.77804600E-03   0.13839700E-01
 3           27            0.12776600E-03   0.13861800E-01
 5            5            0.40026800E-02   0.12042800E-01
 5            6            0.91141300E-01   0.12112500E-01
 5            8            0.31435400E-02   0.13704600E-01
 5           10            0.11594900E-02   0.13774600E-01
 5           11            0.12084000E-01   0.13785400E-01
 5           13            0.40001600E-03   0.13910000E-01
 5           14            0.14361200E-02   0.13911900E-01
 5           16            0.46081000E-03   0.14008500E-01
 5           18            0.14537700E-03   0.14026400E-01
 5           19            0.14898800E-02   0.14027700E-01
 5           27            0.58152800E-04   0.14049800E-01
 6            6            0.48869100E-01   0.12182200E-01
 6            8            0.50576500E-02   0.13774300E-01
 6           10            0.12021100E-01   0.13844300E-01
 6           11            0.13229300E-01   0.13855100E-01
 6           13            0.17587400E-02   0.13979700E-01
 6           14            0.16891500E-02   0.13981600E-01
 6           16            0.74188200E-03   0.14078200E-01
 6           18            0.14855200E-02   0.14096100E-01
 6           19            0.16361900E-02   0.14097400E-01
 6           27            0.93396300E-04   0.14119500E-01
 8            8            0.50845300E-03   0.15366400E-01
 8           10            0.49873000E-03   0.15436400E-01
 8           11            0.79478300E-03   0.15447100E-01
 8           13            0.36125800E-04   0.15571700E-01
 8           14            0.44937900E-04   0.15573700E-01
 8           16            0.15331600E-03   0.15670300E-01
 8           18            0.63445700E-04   0.15688200E-01
 8           19            0.10045100E-03   0.15689500E-01
 8           27            0.19385200E-04   0.15711600E-01
10           10            0.80028200E-04   0.15506400E-01
10           11            0.16093500E-02   0.15517100E-01
10           13            0.41331100E-04   0.15641800E-01
10           14            0.15126200E-03   0.15643700E-01
10           16            0.72990100E-04   0.15740300E-01
10           18            0.20226700E-04   0.15758200E-01
10           19            0.19874300E-03   0.15759500E-01
10           27            0.87941000E-05   0.15781600E-01
11           11            0.88401300E-03   0.15527900E-01
11           13            0.18757700E-03   0.15652500E-01
11           14            0.17628500E-03   0.15654500E-01
11           16            0.11549200E-03   0.15751100E-01
11           18            0.19625400E-03   0.15769000E-01
11           19            0.21883800E-03   0.15770300E-01
11           27            0.14762900E-04   0.15792400E-01
13           14            0.18503100E-04   0.15779100E-01
13           16            0.52864800E-05   0.15875700E-01
13           18            0.52864800E-05   0.15893600E-01
13           19            0.22909500E-04   0.15894900E-01
13           27            0.88112000E-06   0.15917000E-01
14           14            0.45942000E-05   0.15781000E-01
14           16            0.64316900E-05   0.15877600E-01
14           18            0.19295100E-04   0.15895500E-01
14           19            0.22052800E-04   0.15896800E-01
14           27            0.91884100E-06   0.15918900E-01
16           16            0.95504700E-05   0.15974200E-01
16           18            0.80814200E-05   0.15992100E-01
16           19            0.12489500E-04   0.15993400E-01
16           27            0.22040000E-05   0.16015500E-01
18           18            0.82067200E-06   0.16010100E-01
18           19            0.22979000E-04   0.16011300E-01
18           27            0.82067200E-06   0.16033400E-01
19           19            0.11927200E-04   0.16012600E-01
19           27            0.14909500E-05   0.16034700E-01
 -1           -1           -1           -1
 3            3            3            3
 5           13            0.51035400E-01   0.43070000E-04
 5           14            0.82280300E-01   0.44990000E-04
 5           16            0.17147500E-01   0.14161000E-03
 5           18            0.10511300E-01   0.15953000E-03
 5           19            0.14611700E-01   0.16080000E-03
 5           27            0.21043700E-02   0.18290000E-03
 6           13            0.23546300E+00   0.11277000E-03
 6           14            0.33655600E+00   0.11469000E-03
 6           16            0.27523200E-01   0.21131000E-03
 6           18            0.11372000E-01   0.22923000E-03
 6           19            0.23702900E-01   0.23050000E-03
 6           27            0.34249400E-02   0.25260000E-03
 8            8            0.69933400E-02   0.14994600E-02
 8           10            0.13443200E-01   0.15694600E-02
 8           11            0.25796800E-01   0.15802500E-02
 8           13            0.19055400E-01   0.17048500E-02
 8           14            0.27704900E-01   0.17067700E-02
 8           16            0.18571900E-02   0.18033900E-02
 8           18            0.16874600E-02   0.18213100E-02
 8           19            0.32273400E-02   0.18225800E-02
 8           27            0.23172000E-03   0.18446800E-02
10           10            0.13192200E-03   0.16394600E-02
10           11            0.56722100E-03   0.16502500E-02
10           13            0.36132500E-03   0.17748500E-02
10           14            0.62928200E-02   0.17767700E-02
10           16            0.15048900E-02   0.18733900E-02
10           18            0.22941600E-04   0.18913100E-02
10           19            0.68250200E-04   0.18925800E-02
10           27            0.18295700E-03   0.19146800E-02
11           11            0.64129800E-03   0.16610400E-02
11           13            0.58866000E-02   0.17856400E-02
11           14            0.41468600E-02   0.17875600E-02
11           16            0.29366100E-02   0.18841800E-02
11           18            0.69376200E-04   0.19021000E-02
11           19            0.13292200E-03   0.19033700E-02
11           27            0.35737500E-03   0.19254700E-02
13           13            0.86088700E-03   0.19102400E-02
13           14            0.37010700E-01   0.19121600E-02
13           16            0.20481900E-02   0.20087800E-02
13           18            0.59648400E-04   0.20267000E-02
13           19            0.71234600E-03   0.20279700E-02
13           27            0.24834100E-03   0.20500700E-02
14           14            0.10339100E-01   0.19140800E-02
14           16            0.29841000E-02   0.20107000E-02
14           18            0.74616700E-03   0.20286200E-02
14           19            0.52076700E-03   0.20298900E-02
14           27            0.36189500E-03   0.20519900E-02
16           16            0.11929300E-03   0.21073200E-02
16           18            0.18926600E-03   0.21252400E-02
16           19            0.36188900E-03   0.21265100E-02
16           27            0.29823400E-04   0.21486100E-02
18           18            0.10304400E-05   0.21431600E-02
18           19            0.72132300E-05   0.21444300E-02
18           27            0.20609400E-04   0.21665300E-02
19           19            0.68823900E-05   0.21457000E-02
19           27            0.44161800E-04   0.21678000E-02
 -1           -1           -1           -1
 5            5            5            5
 6           16            0.20996800E-01   0.23310000E-04
 6           18            0.60655500E-01   0.41230000E-04
 6           19            0.23716100E-01   0.42500000E-04
 6           27            0.23417500E-02   0.64600000E-04
 8            8            0.18374600E-02   0.13114600E-02
