 1            1            1            1
 3            3            0.59908300E-02   0.32531800E-01
 3            5            0.76646700E-02   0.32925100E-01
 3            6            0.73877300E-02   0.33581100E-01
 3            8            0.22579600E-02   0.38773000E-01
 3           10            0.15588800E-02   0.38945900E-01
 3           11            0.15467800E-02   0.39080300E-01
 3           13            0.11240500E-03   0.39382700E-01
 3           14            0.10955800E-03   0.39412100E-01
 3           16            0.52498200E-03   0.40192200E-01
 3           18            0.34809900E-03   0.40259800E-01
 3           19            0.34304700E-03   0.40289600E-01
 3           21            0.24475300E-04   0.40402100E-01
 3           22            0.23699000E-04   0.40407500E-01
 3           27            0.86507100E-04   0.40500700E-01
 3           29            0.46490200E-04   0.40519300E-01
 3           30            0.43901200E-04   0.40523300E-01
 3           41            0.69933800E-05   0.40544700E-01
 5            5            0.74428200E-03   0.33318400E-01
 5            6            0.14925800E-01   0.33974400E-01
 5            8            0.12121200E-02   0.39166300E-01
 5           10            0.26846200E-03   0.39339200E-01
 5           11            0.25987000E-02   0.39473600E-01
 5           13            0.12678000E-03   0.39776000E-01
 5           14            0.39926100E-03   0.39805400E-01
 5           16            0.27130900E-03   0.40585500E-01
 5           18            0.58534000E-04   0.40653100E-01
 5           19            0.55516900E-03   0.40682900E-01
 5           21            0.27065600E-04   0.40795400E-01
 5           22            0.84825000E-04   0.40800800E-01
 5           24            0.38851400E-06   0.40933400E-01
 5           25            0.12950100E-06   0.40934100E-01
 5           27            0.44289800E-04   0.40894000E-01
 5           29            0.77698700E-05   0.40912600E-01
 5           30            0.70450500E-04   0.40916600E-01
 5           41            0.36261300E-05   0.40938000E-01
 6            6            0.71157300E-02   0.34630400E-01
 6            8            0.11161700E-02   0.39822300E-01
 6           10            0.24920500E-02   0.39995200E-01
 6           11            0.25519300E-02   0.40129600E-01
 6           13            0.46556600E-03   0.40432000E-01
 6           14            0.41609700E-03   0.40461400E-01
 6           16            0.24735300E-03   0.41241500E-01
 6           18            0.53537900E-03   0.41309100E-01
 6           19            0.54922700E-03   0.41338900E-01
 6           21            0.99583800E-04   0.41451400E-01
 6           22            0.88709200E-04   0.41456800E-01
 6           24            0.77699700E-06   0.41589400E-01
 6           25            0.12950300E-06   0.41590100E-01
 6           27            0.40405400E-04   0.41550000E-01
 6           29            0.70838500E-04   0.41568600E-01
 6           30            0.69806700E-04   0.41572600E-01
 6           41            0.32376700E-05   0.41594000E-01
 8            8            0.20940500E-03   0.45014200E-01
 8           10            0.24839200E-03   0.45187100E-01
 8           11            0.23595900E-03   0.45321500E-01
 8           13            0.16447000E-04   0.45623900E-01
 8           14            0.15280700E-04   0.45653300E-01
 8           16            0.97123100E-04   0.46433400E-01
 8           18            0.55554600E-04   0.46501000E-01
 8           19            0.52446800E-04   0.46530800E-01
 8           21            0.36261100E-05   0.46643300E-01
 8           22            0.32376100E-05   0.46648700E-01
 8           27            0.15928200E-04   0.46741900E-01
