 1            1            1            1
 3            3            0.82314500E-01   0.11155800E-02
 3            5            0.86082100E-01   0.11484900E-02
 3            6            0.16883800E+00   0.11488000E-02
 3            8            0.12614300E-01   0.11981500E-02
 5            5            0.14497500E-01   0.11814000E-02
 5            6            0.37550800E+00   0.11817100E-02
 5            8            0.59932300E-02   0.12310600E-02
 6            6            0.21421300E+00   0.11820200E-02
 6            8            0.11765700E-01   0.12313700E-02
 8            8            0.48107800E-03   0.12807200E-02
 -1           -1           -1           -1
 3            3            3            3
 5            8            0.33122000E+00   0.26020000E-04
 6            8            0.65659000E+00   0.26330000E-04
 8            8            0.12011000E-01   0.75680000E-04
 -1           -1           -1           -1
 5            5            5            5
 8            8            0.99999700E+00   0.42770000E-04
 -1           -1           -1           -1
 6            6            6            6
 8            8            0.99999700E+00   0.42460000E-04
 -1           -1           -1           -1
 -2           -2           -2           -2
