0 0
1.361e-05 0
1.378e-05 0.623
1.409e-05 1.696
1.454e-05 3.264
1.5e-05 4.784
1.563e-05 7.491
1.672e-05 13.91
1.75e-05 19.43
1.836e-05 26.12
2e-05 38.58
2.25e-05 52.28
2.5e-05 59.56
2.625e-05 62.13
3e-05 67.8
3.5e-05 72.44
4e-05 75.18
4.5e-05 77.02
5e-05 76.36
5.5e-05 76.05
6e-05 74.58
7e-05 71.85
8e-05 67.62
9e-05 64.32
0.0001 61.44
0.000125 54.42
0.00015 49.3
0.000175 44.57
0.0002 40.78
0.00025 34.66
0.0003 30.08
0.00035 26.56
0.0004 23.71
0.00045 21.4
0.0005 19.52
0.00055 17.97
0.0006 16.65
0.0007 14.56
0.0008 12.96
0.0009 11.71
0.001 10.68
0.00125 8.798
0.0015 7.488
0.00175 6.534
0.002 5.806
0.0025 4.767
0.003 4.059
0.0035 3.542
0.004 3.149
0.0045 2.84
0.005 2.587
0.0055 2.378
0.006 2.201
0.007 1.919
0.008 1.703
0.009 1.534
0.01 1.395
0.01125 1.263
0.0125 1.154
0.01312 1.108
0.015 0.9891
0.0175 0.8685
0.02 0.7765
0.025 0.6447
0.03 0.5547
0.035 0.4891
0.04 0.4393
0.045 0.3995
0.05 0.3682
0.055 0.3415
0.06 0.3197
0.07 0.2846
0.08 0.258
0.09 0.2366
0.1 0.2203
0.125 0.1897
0.15 0.1692
0.175 0.1545
0.2 0.1435
0.25 0.1282
0.3 0.1183
0.35 0.1105
0.4 0.1063
0.45 0.1021
0.5 0.09967
0.55 0.0972
0.6 0.09571
0.7 0.09269
0.8 0.09166
0.9 0.09042
1 0.09008
1.25 0.08826
1.5 0.08793
1.75 0.08694
2 0.08647
2.5 0.08539
3 0.08496
3.5 0.0844
4 0.08404
4.5 0.08366
5 0.08337
5.5 0.0831
6 0.08287
7 0.08262
8 0.08243
9 0.08228
10 0.08214
12.5 0.08203
15 0.08193
17.5 0.08188
20 0.08183
25 0.08179
30 0.08174
35 0.08171
40 0.08168
45 0.08165
50 0.08161
55 0.0816
60 0.08158
70 0.08155
80 0.08151
90 0.08149
100 0.08145
-1 1
0 0
2.342e-05 0
2.383e-05 0.4334
2.46e-05 1.233
2.595e-05 2.588
2.798e-05 4.529
3e-05 7.084
3.25e-05 10.76
3.5e-05 14.79
3.625e-05 16.76
4e-05 22.32
4.5e-05 27.85
5e-05 31.3
5.5e-05 32.89
6e-05 33.97
7e-05 33.91
8e-05 33.36
9e-05 32.44
0.0001 31.57
0.000125 29.24
0.00015 26.93
0.000175 24.74
0.0002 22.92
0.00025 19.77
0.0003 17.3
0.00035 15.29
0.0004 13.7
0.00045 12.36
0.0005 11.24
0.00055 10.3
0.0006 9.5
0.0007 8.237
0.0008 7.282
0.0009 6.536
0.001 5.928
0.00125 4.814
0.0015 4.052
0.00175 3.504
0.002 3.089
0.0025 2.503
0.003 2.113
0.0035 1.827
0.004 1.609
0.0045 1.437
0.005 1.297
0.0055 1.183
0.006 1.086
0.007 0.9331
0.008 0.8173
0.009 0.727
0.01 0.6541
0.0125 0.5384
0.015 0.4594
0.0175 0.4018
0.02 0.3581
0.025 0.2956
0.03 0.253
0.035 0.2219
0.04 0.1985
0.045 0.1794
0.05 0.165
0.055 0.1522
0.06 0.1422
0.07 0.1257
0.08 0.1132
0.09 0.1027
0.1 0.09549
0.125 0.08117
0.15 0.07154
0.175 0.06466
0.2 0.05953
0.25 0.05287
0.3 0.04798
0.35 0.04444
0.4 0.04208
0.45 0.04011
0.5 0.03863
0.55 0.03759
0.6 0.03666
0.7 0.03506
0.8 0.03407
0.9 0.03333
1 0.033
1.25 0.03231
1.5 0.03236
1.75 0.03243
2 0.03245
2.5 0.03246
3 0.03246
3.5 0.03244
4 0.03241
4.5 0.03238
5 0.03235
5.5 0.03231
6 0.03227
7 0.03227
8 0.03226
9 0.03224
10 0.03222
12.5 0.03224
15 0.03225
17.5 0.03226
20 0.03226
25 0.03225
30 0.03223
35 0.03221
40 0.03218
45 0.0322
50 0.03222
55 0.03223
