1.022000e+00 1.000000e+05 87
87
1.022000e+00 0.000000e+00
1.025120e+00 1.452390e-32
1.028750e+00 1.452390e-31
1.036640e+00 1.452390e-30
1.054080e+00 1.452390e-29
1.087100e+00 1.105910e-28
1.093710e+00 1.452390e-28
1.102600e+00 2.013900e-28
1.110700e+00 2.626820e-28
1.120600e+00 3.514420e-28
1.133300e+00 4.887270e-28
1.147500e+00 6.749010e-28
1.158200e+00 8.387650e-28
1.174100e+00 1.120800e-27
1.190110e+00 1.452390e-27
1.205100e+00 1.806540e-27
1.227500e+00 2.416320e-27
1.250000e+00 3.127000e-27
1.281300e+00 4.281760e-27
1.308600e+00 5.448490e-27
1.332500e+00 6.589830e-27
1.374400e+00 8.858550e-27
1.405800e+00 1.077520e-26
1.452900e+00 1.397950e-26
1.500000e+00 1.755000e-26
1.562500e+00 2.278450e-26
1.641100e+00 3.007340e-26
1.706900e+00 3.668560e-26
1.811600e+00 4.801440e-26
1.952900e+00 6.455860e-26
2.000000e+00 7.034000e-26
2.044000e+00 7.584000e-26
2.163500e+00 9.114850e-26
2.372600e+00 1.192360e-25
2.647100e+00 1.581120e-25
3.000000e+00 2.100700e-25
3.437500e+00 2.760370e-25
4.000000e+00 3.610500e-25
4.750000e+00 4.704890e-25
5.000000e+00 5.061500e-25
6.000000e+00 6.427000e-25
7.000000e+00 7.681000e-25
8.000000e+00 8.838000e-25
9.000000e+00 9.906000e-25
1.000000e+01 1.089100e-24
1.100000e+01 1.180200e-24
1.200000e+01 1.264700e-24
1.300000e+01 1.344000e-24
1.400000e+01 1.418200e-24
1.500000e+01 1.488200e-24
1.600000e+01 1.554100e-24
1.800000e+01 1.676800e-24
2.000000e+01 1.787800e-24
2.200000e+01 1.889900e-24
2.400000e+01 1.983300e-24
2.600000e+01 2.070300e-24
2.800000e+01 2.150300e-24
3.000000e+01 2.225500e-24
4.000000e+01 2.541700e-24
5.000000e+01 2.786400e-24
6.000000e+01 2.984700e-24
8.000000e+01 3.290000e-24
1.000000e+02 3.519000e-24
1.500000e+02 3.904000e-24
2.000000e+02 4.150000e-24
3.000000e+02 4.452000e-24
4.000000e+02 4.633000e-24
5.000000e+02 4.756000e-24
6.000000e+02 4.845000e-24
8.000000e+02 4.968000e-24
1.000000e+03 5.048000e-24
1.500000e+03 5.168000e-24
2.000000e+03 5.234000e-24
3.000000e+03 5.306000e-24
4.000000e+03 5.349000e-24
5.000000e+03 5.374000e-24
6.000000e+03 5.392000e-24
8.000000e+03 5.416000e-24
1.000000e+04 5.431000e-24
1.500000e+04 5.450000e-24
2.000000e+04 5.462000e-24
3.000000e+04 5.473000e-24
4.000000e+04 5.480000e-24
5.000000e+04 5.485000e-24
6.000000e+04 5.487000e-24
8.000000e+04 5.490000e-24
1.000000e+05 5.492000e-24
