    0.01     9.1811512e-49
   0.011     2.8391841e-42
   0.012     3.7503158e-37
   0.014     1.2598054e-29
   0.016     2.1508242e-24
   0.018     1.4481102e-20
    0.02     1.1829614e-17
   0.023     2.1066346e-14
   0.026      5.055459e-12
    0.03     1.0823587e-09
   0.035     1.3019061e-07
    0.04     4.2602409e-06
   0.045     6.1015145e-05
    0.05     0.00049943066
   0.055      0.0027464308
    0.06        0.01126112
    0.07        0.10190001
    0.08        0.52703271
    0.09         1.8882178
     0.1         5.2493518
    0.11         12.159855
    0.12         24.596744
    0.14         75.469263
    0.16         178.21135
    0.18          353.6467
     0.2         621.15979
    0.23         1231.2417
    0.26         2130.1098
     0.3         3824.7607
    0.35         6771.0177
     0.4         10607.477
    0.45         15247.551
     0.5         20576.151
    0.55         26472.193
     0.6         32822.614
     0.7         46512.842
     0.8         61072.321
     0.9         76167.936
       1         91633.506
     1.1         107400.24
     1.2          123447.7
     1.4         156379.24
     1.6         190399.57
     1.8         225376.84
       2         261078.88
     2.3         315367.09
     2.6         369680.85
       3         440714.29
     3.5         525306.81
       4         603696.89
     4.5         675137.39
       5         739487.98
     5.5         796960.47
       6         847954.91
       7         932489.58
       8         997146.14
       9         1045665.6
      10         1081217.6
      11         1106394.7
      12         1123285.9
      14         1138566.6
      16         1136814.7
      18           1124301
      20         1105094.3
      23         1069307.7
      26         1029746.9
      30         976038.47
      35          911770.4
      40         852876.64
      45         799833.91
      50          752354.7
      55         709892.26
      60         671842.27
      70         606760.13
      80         553361.87
      90          508892.3
     100         471321.64
     110         439159.16
     120         411313.42
     140         365517.56
     160          329423.4
     180         300198.03
     100         471321.64
     230         246566.38
     260         223185.05
     300         198525.96
     350         174708.75
     400         156282.63
     450         141635.73
     500         129663.55
     550         119609.16
     600         111046.79
     700          97388.63
     800         86923.178
     900         78570.497
    1000         71724.849
    2000         39249.996
    3000         27489.126
    4000         21320.022
    5000         17479.843
    6000         14862.379
    7000         12955.309
    8000         11494.741
    9000         10342.546
   10000         9410.6989
-1                  -1
-2                  -2
