    0.01     1.0825063e+08
   0.011     1.2062868e+08
   0.012     1.3242306e+08
   0.014     1.5423035e+08
   0.016     1.7373307e+08
   0.018     1.9109892e+08
    0.02     2.0653009e+08
   0.023     2.2649157e+08
   0.026      2.431837e+08
    0.03     2.6126788e+08
   0.035     2.7856412e+08
    0.04     2.9133727e+08
   0.045     3.0067396e+08
    0.05     3.0737016e+08
   0.055     3.1201731e+08
    0.06     3.1506109e+08
    0.07     3.1762192e+08
    0.08     3.1695785e+08
    0.09     3.1424559e+08
     0.1     3.1023497e+08
    0.11     3.0541533e+08
    0.12     3.0011168e+08
    0.14     2.8885613e+08
    0.16     2.7750073e+08
    0.18     2.6651686e+08
     0.2     2.5610779e+08
    0.23     2.4170884e+08
    0.26     2.2874808e+08
     0.3     2.1348935e+08
    0.35     1.9716885e+08
     0.4     1.8332305e+08
    0.45     1.7144317e+08
     0.5     1.6113846e+08
    0.55     1.5211352e+08
     0.6     1.4414185e+08
     0.7     1.3068418e+08
     0.8     1.1973703e+08
     0.9     1.1064137e+08
       1     1.0295562e+08
     1.1          96366236
     1.2          90644674
     1.4          81180605
     1.6          73664463
     1.8          67537910
       2          62431445
     2.3          56173684
     2.6          51152598
       3          45811540
     3.5          40617934
       4          36562017
     4.5          33301237
       5          30615664
     5.5          28360384
       6          26435594
       7          23321586
       8          20917681
       9          18991873
      10          17409916
      11          16085245
      12          14959986
      14          13154550
      16          11765988
      18          10655422
      20         9748099.3
      23         8655767.5
      26         7796960.8
      30         6902195.5
      35         6049269.1
      40         5393433.9
      45         4871441.8
      50         4446825.3
      55         4094288.8
      60         3796708.1
      70         3320137.7
      80           2955460
      90         2666657.9
     100         2431172.2
     110         2235595.4
     120         2070686.7
     140         1808082.2
     160         1607034.2
     180         1448129.1
     100         2431172.2
     230         1164929.1
     260         1044616.7
     300          919774.4
     350         801602.47
     400         711329.11
     450         639951.25
     500         582142.53
     550         534475.89
     600         494313.17
     700         430297.85
     800         381488.86
     900         342994.85
    1000         311798.15
    2000          166314.7
    3000         114921.32
    4000         88300.614
    5000         71953.045
    6000         60330.122
    7000         52834.304
    8000         47328.154
    9000         41910.707
   10000         38041.655
-1                  -1
-2                  -2
