    0.01                 0
   0.011                 0
   0.012                 0
   0.014                 0
   0.016                 0
   0.018                 0
    0.02                 0
   0.023                 0
   0.026                 0
    0.03                 0
   0.035                 0
    0.04                 0
   0.045    8.2980764e-227
    0.05    6.7509549e-163
   0.055    1.7112579e-126
    0.06    6.0243177e-103
    0.07     2.1636769e-74
    0.08     7.6241824e-58
    0.09     3.8111395e-47
     0.1     1.0253228e-39
    0.11     2.7494938e-34
    0.12     3.6285965e-30
    0.14     2.3117367e-24
    0.16     1.6846899e-20
    0.18     9.2082121e-18
     0.2     9.9311608e-16
    0.23     1.6416548e-13
    0.26     6.3850451e-12
     0.3     2.1506969e-10
    0.35     4.6700966e-09
     0.4     4.2241121e-08
    0.45     2.2185508e-07
     0.5     8.1321868e-07
    0.55     2.3215266e-06
     0.6     5.5315439e-06
     0.7     2.1620637e-05
     0.8     6.0720096e-05
     0.9     0.00013770405
       1     0.00026963246
     1.1      0.0004749777
     1.2     0.00077313116
     1.4      0.0017283711
     1.6      0.0033002788
     1.8      0.0056584502
       2      0.0089758038
     2.3       0.016134498
     2.6       0.026445242
       3       0.046138338
     3.5       0.082313998
       4        0.13389123
     4.5        0.20352854
       5        0.29376682
     5.5        0.40700488
       6        0.54548182
       7        0.90624343
       8         1.3904267
       9         2.0094997
      10         2.7721104
      11         3.6842724
      12         4.7496098
      14         7.3435679
      16         10.548066
      18         14.333205
      20          18.65585
      23         26.033596
      26         34.315466
      30         46.440479
      35         62.770545
      40         79.791628
      45         96.994426
      50         114.00674
      55          130.5671
      60          146.4993
      70         176.07716
      80           202.331
      90         225.25906
     100         245.05685
     110         262.00363
     120         276.40277
     140         298.72607
     160         314.12725
     180          324.2849
     100         245.05685
     230         334.45824
     260          334.0327
     300         329.23003
     350           319.463
     400         307.78429
     450         295.50868
     500          283.3193
     550         271.56263
     600         260.40234
     700         240.07043
     800         222.32085
     900         206.86534
    1000          193.3666
    2000         117.76057
    3000         85.750483
    4000         67.964839
    5000         56.585224
    6000         48.606499
    7000         42.736839
    8000         38.203102
    9000         34.559134
   10000         31.584884
-1                  -1
-2                  -2
