1	4.32E-04
1.1	7.93E-04
1.2	1.33E-03
1.4	3.10E-03
1.6	6.06E-03
1.8	1.05E-02
2	1.68E-02
2.3	3.04E-02
2.6	4.98E-02
3	8.70E-02
3.5	1.55E-01
4	2.52E-01
4.5	3.82E-01
5	5.51E-01
5.5	7.61E-01
6	1.02E+00
7	1.68E+00
8	2.57E+00
9	3.70E+00
10	5.08E+00
11	6.71E+00
12	8.60E+00
14	1.32E+01
16	1.87E+01
18	2.52E+01
20	3.24E+01
23	4.45E+01
26	5.79E+01
30	7.70E+01
35	1.02E+02
40	1.27E+02
45	1.53E+02
50	1.77E+02
55	2.00E+02
60	2.22E+02
70	2.61E+02
80	2.95E+02
90	3.24E+02
100	3.48E+02
110	3.68E+02
120	3.84E+02
140	4.08E+02
160	4.23E+02
180	4.31E+02
200	4.35E+02
230	4.35E+02
260	4.29E+02
300	4.18E+02
350	4.01E+02
400	3.83E+02
450	3.65E+02
500	3.48E+02
550	3.32E+02 
