  1.000E-03   6.191E+01   4.622E-03   6.192E+01   5.702E-05
   1.500E-03   5.127E+01   5.481E-03   5.127E+01   8.640E-05
   2.000E-03   4.380E+01   6.131E-03   4.380E+01   1.164E-04
   2.500E-03   3.837E+01   6.649E-03   3.838E+01   1.469E-04
   3.000E-03   3.426E+01   7.071E-03   3.427E+01   1.780E-04
   3.500E-03   3.103E+01   7.427E-03   3.104E+01   2.096E-04
   4.000E-03   2.842E+01   7.732E-03   2.843E+01   2.419E-04
   4.500E-03   2.627E+01   7.997E-03   2.628E+01   2.747E-04
   5.000E-03   2.445E+01   8.230E-03   2.446E+01   3.080E-04
   6.000E-03   2.156E+01   8.623E-03   2.157E+01   3.764E-04
   7.000E-03   1.935E+01   8.942E-03   1.936E+01   4.470E-04
   8.000E-03   1.760E+01   9.208E-03   1.761E+01   5.198E-04
   9.000E-03   1.618E+01   9.433E-03   1.619E+01   5.947E-04
   1.000E-02   1.499E+01   9.628E-03   1.500E+01   6.718E-04
   1.500E-02   1.116E+01   1.030E-02   1.117E+01   1.089E-03
   2.000E-02   9.032E+00   1.071E-02   9.043E+00   1.557E-03
   2.500E-02   7.669E+00   1.098E-02   7.680E+00   2.074E-03
   3.000E-02   6.715E+00   1.117E-02   6.726E+00   2.638E-03
   3.500E-02   6.006E+00   1.132E-02   6.017E+00   3.246E-03
   4.000E-02   5.458E+00   1.144E-02   5.470E+00   3.897E-03
   4.500E-02   5.021E+00   1.155E-02   5.033E+00   4.589E-03
   5.000E-02   4.664E+00   1.164E-02   4.675E+00   5.320E-03
   6.000E-02   4.114E+00   1.179E-02   4.125E+00   6.894E-03
   7.000E-02   3.709E+00   1.192E-02   3.721E+00   8.607E-03
   8.000E-02   3.399E+00   1.205E-02   3.411E+00   1.045E-02
   9.000E-02   3.154E+00   1.217E-02   3.166E+00   1.240E-02
   1.000E-01   2.955E+00   1.229E-02   2.967E+00   1.447E-02
   1.500E-01   2.343E+00   1.295E-02   2.356E+00   2.615E-02
   2.000E-01   2.031E+00   1.369E-02   2.044E+00   3.956E-02
   2.500E-01   1.844E+00   1.453E-02   1.859E+00   5.416E-02
   3.000E-01   1.722E+00   1.545E-02   1.737E+00   6.962E-02
   3.500E-01   1.637E+00   1.644E-02   1.653E+00   8.571E-02
   4.000E-01   1.575E+00   1.749E-02   1.593E+00   1.023E-01
   4.500E-01   1.530E+00   1.860E-02   1.548E+00   1.192E-01
   5.000E-01   1.495E+00   1.976E-02   1.515E+00   1.365E-01
   6.000E-01   1.447E+00   2.222E-02   1.469E+00   1.718E-01
   7.000E-01   1.417E+00   2.483E-02   1.442E+00   2.078E-01
   8.000E-01   1.398E+00   2.757E-02   1.426E+00   2.445E-01
   9.000E-01   1.386E+00   3.042E-02   1.416E+00   2.816E-01
   1.000E+00   1.379E+00   3.338E-02   1.412E+00   3.189E-01
   1.500E+00   1.374E+00   4.954E-02   1.423E+00   5.037E-01
   2.000E+00   1.387E+00   6.737E-02   1.455E+00   6.768E-01
   2.500E+00   1.404E+00   8.639E-02   1.491E+00   8.343E-01
   3.000E+00   1.421E+00   1.063E-01   1.528E+00   9.769E-01
   3.500E+00   1.437E+00   1.269E-01   1.564E+00   1.106E+00
   4.000E+00   1.452E+00   1.481E-01   1.600E+00   1.225E+00
   4.500E+00   1.465E+00   1.698E-01   1.635E+00   1.334E+00
   5.000E+00   1.478E+00   1.920E-01   1.670E+00   1.435E+00
   6.000E+00   1.500E+00   2.374E-01   1.737E+00   1.619E+00
   7.000E+00   1.518E+00   2.841E-01   1.802E+00   1.783E+00
   8.000E+00   1.535E+00   3.318E-01   1.866E+00   1.932E+00
   9.000E+00   1.549E+00   3.804E-01   1.929E+00   2.069E+00
   1.000E+01   1.561E+00   4.296E-01   1.991E+00   2.197E+00
   1.500E+01   1.607E+00   6.841E-01   2.291E+00   2.736E+00
   2.000E+01   1.637E+00   9.477E-01   2.585E+00   3.164E+00
   2.500E+01   1.660E+00   1.217E+00   2.876E+00   3.519E+00
   3.000E+01   1.677E+00   1.490E+00   3.167E+00   3.820E+00
   3.500E+01   1.691E+00   1.766E+00   3.457E+00   4.081E+00
   4.000E+01   1.703E+00   2.045E+00   3.748E+00   4.311E+00
   4.500E+01   1.714E+00   2.326E+00   4.039E+00   4.517E+00
   5.000E+01   1.723E+00   2.608E+00   4.331E+00   4.703E+00
   6.000E+01   1.739E+00   3.177E+00   4.915E+00   5.028E+00
   7.000E+01   1.752E+00   3.750E+00   5.502E+00   5.307E+00
   8.000E+01   1.763E+00   4.327E+00   6.090E+00   5.551E+00
   9.000E+01   1.773E+00   4.906E+00   6.679E+00   5.768E+00
   1.000E+02   1.781E+00   5.488E+00   7.270E+00   5.963E+00
   1.500E+02   1.814E+00   8.424E+00   1.024E+01   6.728E+00
   2.000E+02   1.836E+00   1.139E+01   1.322E+01   7.282E+00
   2.500E+02   1.853E+00   1.436E+01   1.622E+01   7.717E+00
   3.000E+02   1.866E+00   1.735E+01   1.922E+01   8.074E+00
   3.500E+02   1.878E+00   2.035E+01   2.222E+01   8.378E+00
   4.000E+02   1.887E+00   2.335E+01   2.523E+01   8.642E+00
   4.500E+02   1.896E+00   2.635E+01   2.825E+01   8.876E+00
   5.000E+02   1.904E+00   2.936E+01   3.126E+01   9.085E+00
   6.000E+02   1.917E+00   3.538E+01   3.730E+01   9.447E+00
   7.000E+02   1.928E+00   4.142E+01   4.334E+01   9.754E+00
   8.000E+02   1.938E+00   4.745E+01   4.939E+01   1.002E+01
   9.000E+02   1.946E+00   5.350E+01   5.544E+01   1.026E+01
   1.000E+03   1.954E+00   5.955E+01   6.150E+01   1.047E+01
   1.500E+03   1.983E+00   8.983E+01   9.181E+01   1.128E+01
   2.000E+03   2.004E+00   1.201E+02   1.221E+02   1.185E+01
   2.500E+03   2.020E+00   1.505E+02   1.525E+02   1.230E+01
   3.000E+03   2.033E+00   1.808E+02   1.829E+02   1.266E+01
   3.500E+03   2.044E+00   2.112E+02   2.133E+02   1.297E+01
   4.000E+03   2.053E+00   2.416E+02   2.436E+02   1.324E+01
   4.500E+03   2.062E+00   2.720E+02   2.740E+02   1.347E+01
   5.000E+03   2.069E+00   3.024E+02   3.044E+02   1.368E+01
   5.500E+03   2.076E+00   3.327E+02   3.348E+02   1.387E+01
   6.000E+03   2.082E+00   3.631E+02   3.652E+02   1.405E+01
   6.500E+03   2.088E+00   3.935E+02   3.956E+02   1.421E+01
   7.000E+03   2.093E+00   4.239E+02   4.260E+02   1.436E+01
   7.500E+03   2.098E+00   4.543E+02   4.564E+02   1.449E+01
   8.000E+03   2.103E+00   4.847E+02   4.868E+02   1.462E+01
