  1.000E-03   1.534E+01   4.478E-03   1.534E+01   9.372E-05
   1.500E-03   1.882E+01   5.931E-03   1.882E+01   1.411E-04
   2.000E-03   1.870E+01   7.450E-03   1.871E+01   1.889E-04
   2.500E-03   1.782E+01   8.840E-03   1.783E+01   2.371E-04
   3.000E-03   1.680E+01   1.009E-02   1.681E+01   2.856E-04
   3.500E-03   1.583E+01   1.121E-02   1.584E+01   3.344E-04
   4.000E-03   1.493E+01   1.222E-02   1.494E+01   3.837E-04
   4.500E-03   1.413E+01   1.313E-02   1.414E+01   4.332E-04
   5.000E-03   1.340E+01   1.397E-02   1.342E+01   4.832E-04
   6.000E-03   1.217E+01   1.545E-02   1.219E+01   5.842E-04
   7.000E-03   1.117E+01   1.671E-02   1.119E+01   6.866E-04
   8.000E-03   1.034E+01   1.782E-02   1.035E+01   7.904E-04
   9.000E-03   9.635E+00   1.880E-02   9.653E+00   8.956E-04
   1.000E-02   9.035E+00   1.967E-02   9.055E+00   1.002E-03
   1.500E-02   6.988E+00   2.306E-02   7.011E+00   1.556E-03
   2.000E-02   5.787E+00   2.545E-02   5.813E+00   2.144E-03
   2.500E-02   4.990E+00   2.732E-02   5.017E+00   2.765E-03
   3.000E-02   4.419E+00   2.885E-02   4.447E+00   3.419E-03
   3.500E-02   3.988E+00   3.017E-02   4.018E+00   4.104E-03
   4.000E-02   3.650E+00   3.132E-02   3.681E+00   4.820E-03
   4.500E-02   3.378E+00   3.237E-02   3.410E+00   5.567E-03
   5.000E-02   3.154E+00   3.332E-02   3.187E+00   6.343E-03
   6.000E-02   2.805E+00   3.503E-02   2.840E+00   7.981E-03
   7.000E-02   2.546E+00   3.655E-02   2.583E+00   9.731E-03
   8.000E-02   2.346E+00   3.793E-02   2.384E+00   1.159E-02
   9.000E-02   2.187E+00   3.919E-02   2.226E+00   1.355E-02
   1.000E-01   2.057E+00   4.037E-02   2.097E+00   1.561E-02
   1.500E-01   1.653E+00   4.536E-02   1.699E+00   2.735E-02
   2.000E-01   1.446E+00   4.953E-02   1.495E+00   4.126E-02
   2.500E-01   1.321E+00   5.339E-02   1.375E+00   5.711E-02
   3.000E-01   1.240E+00   5.715E-02   1.297E+00   7.467E-02
   3.500E-01   1.183E+00   6.092E-02   1.244E+00   9.360E-02
   4.000E-01   1.142E+00   6.471E-02   1.207E+00   1.136E-01
   4.500E-01   1.112E+00   6.856E-02   1.181E+00   1.342E-01
   5.000E-01   1.090E+00   7.247E-02   1.162E+00   1.552E-01
   6.000E-01   1.059E+00   8.047E-02   1.139E+00   1.977E-01
   7.000E-01   1.040E+00   8.866E-02   1.129E+00   2.399E-01
   8.000E-01   1.029E+00   9.706E-02   1.126E+00   2.815E-01
   9.000E-01   1.023E+00   1.056E-01   1.129E+00   3.220E-01
   1.000E+00   1.020E+00   1.144E-01   1.134E+00   3.616E-01
   1.500E+00   1.025E+00   1.604E-01   1.185E+00   5.425E-01
   2.000E+00   1.041E+00   2.092E-01   1.251E+00   6.986E-01
   2.500E+00   1.059E+00   2.600E-01   1.319E+00   8.356E-01
   3.000E+00   1.077E+00   3.123E-01   1.389E+00   9.581E-01
   3.500E+00   1.092E+00   3.658E-01   1.458E+00   1.069E+00
   4.000E+00   1.106E+00   4.203E-01   1.527E+00   1.172E+00
   4.500E+00   1.119E+00   4.756E-01   1.595E+00   1.266E+00
   5.000E+00   1.131E+00   5.317E-01   1.663E+00   1.355E+00
   6.000E+00   1.152E+00   6.459E-01   1.798E+00   1.517E+00
   7.000E+00   1.169E+00   7.624E-01   1.932E+00   1.662E+00
   8.000E+00   1.184E+00   8.806E-01   2.065E+00   1.795E+00
   9.000E+00   1.198E+00   1.001E+00   2.198E+00   1.916E+00
   1.000E+01   1.210E+00   1.122E+00   2.331E+00   2.028E+00
   1.500E+01   1.254E+00   1.744E+00   2.998E+00   2.492E+00
   2.000E+01   1.285E+00   2.386E+00   3.670E+00   2.850E+00
   2.500E+01   1.308E+00   3.040E+00   4.348E+00   3.146E+00
   3.000E+01   1.325E+00   3.705E+00   5.030E+00   3.399E+00
   3.500E+01   1.340E+00   4.377E+00   5.717E+00   3.622E+00
   4.000E+01   1.352E+00   5.055E+00   6.408E+00   3.822E+00
   4.500E+01   1.363E+00   5.739E+00   7.102E+00   4.002E+00
   5.000E+01   1.372E+00   6.426E+00   7.799E+00   4.167E+00
   6.000E+01   1.388E+00   7.812E+00   9.200E+00   4.459E+00
   7.000E+01   1.401E+00   9.208E+00   1.061E+01   4.713E+00
   8.000E+01   1.412E+00   1.061E+01   1.202E+01   4.936E+00
   9.000E+01   1.421E+00   1.202E+01   1.344E+01   5.137E+00
   1.000E+02   1.430E+00   1.344E+01   1.487E+01   5.319E+00
   1.500E+02   1.460E+00   2.058E+01   2.204E+01   6.037E+00
   2.000E+02   1.481E+00   2.776E+01   2.924E+01   6.562E+00
   2.500E+02   1.497E+00   3.498E+01   3.648E+01   6.978E+00
   3.000E+02   1.510E+00   4.221E+01   4.372E+01   7.322E+00
   3.500E+02   1.520E+00   4.945E+01   5.097E+01   7.615E+00
   4.000E+02   1.529E+00   5.670E+01   5.823E+01   7.871E+00
   4.500E+02   1.537E+00   6.396E+01   6.550E+01   8.097E+00
   5.000E+02   1.544E+00   7.123E+01   7.277E+01   8.301E+00
   6.000E+02   1.556E+00   8.577E+01   8.733E+01   8.654E+00
   7.000E+02   1.566E+00   1.003E+02   1.019E+02   8.955E+00
   8.000E+02   1.575E+00   1.149E+02   1.165E+02   9.216E+00
   9.000E+02   1.582E+00   1.295E+02   1.311E+02   9.447E+00
   1.000E+03   1.589E+00   1.441E+02   1.457E+02   9.654E+00
   1.500E+03   1.615E+00   2.171E+02   2.187E+02   1.045E+01
   2.000E+03   1.633E+00   2.902E+02   2.918E+02   1.103E+01
   2.500E+03   1.647E+00   3.633E+02   3.649E+02   1.147E+01
   3.000E+03   1.658E+00   4.364E+02   4.380E+02   1.183E+01
   3.500E+03   1.668E+00   5.096E+02   5.112E+02   1.214E+01
