  1.000E-03   1.825E+01   4.579E-03   1.825E+01   1.794E-04
   1.500E-03   2.083E+01   6.022E-03   2.083E+01   2.709E-04
   2.000E-03   2.025E+01   7.493E-03   2.025E+01   3.635E-04
   2.500E-03   1.908E+01   8.833E-03   1.909E+01   4.574E-04
   3.000E-03   1.787E+01   1.003E-02   1.788E+01   5.526E-04
   3.500E-03   1.675E+01   1.110E-02   1.676E+01   6.489E-04
   4.000E-03   1.575E+01   1.206E-02   1.576E+01   7.465E-04
   4.500E-03   1.486E+01   1.293E-02   1.487E+01   8.454E-04
   5.000E-03   1.407E+01   1.372E-02   1.408E+01   9.456E-04
   6.000E-03   1.274E+01   1.511E-02   1.275E+01   1.150E-03
   7.000E-03   1.166E+01   1.631E-02   1.168E+01   1.359E-03
   8.000E-03   1.077E+01   1.735E-02   1.079E+01   1.574E-03
   9.000E-03   1.003E+01   1.827E-02   1.004E+01   1.794E-03
   1.000E-02   9.390E+00   1.909E-02   9.409E+00   2.020E-03
   1.500E-02   7.234E+00   2.223E-02   7.257E+00   3.236E-03
   2.000E-02   5.977E+00   2.444E-02   6.002E+00   4.605E-03
   2.500E-02   5.146E+00   2.614E-02   5.172E+00   6.138E-03
   3.000E-02   4.551E+00   2.753E-02   4.579E+00   7.844E-03
   3.500E-02   4.103E+00   2.872E-02   4.132E+00   9.726E-03
   4.000E-02   3.753E+00   2.976E-02   3.783E+00   1.178E-02
   4.500E-02   3.471E+00   3.070E-02   3.502E+00   1.402E-02
   5.000E-02   3.238E+00   3.155E-02   3.270E+00   1.641E-02
   6.000E-02   2.877E+00   3.308E-02   2.910E+00   2.161E-02
   7.000E-02   2.609E+00   3.442E-02   2.644E+00   2.725E-02
   8.000E-02   2.402E+00   3.565E-02   2.438E+00   3.316E-02
   9.000E-02   2.237E+00   3.677E-02   2.274E+00   3.921E-02
   1.000E-01   2.103E+00   3.781E-02   2.140E+00   4.530E-02
   1.500E-01   1.686E+00   4.225E-02   1.728E+00   7.498E-02
   2.000E-01   1.472E+00   4.596E-02   1.518E+00   1.027E-01
   2.500E-01   1.343E+00   4.942E-02   1.393E+00   1.289E-01
   3.000E-01   1.259E+00   5.282E-02   1.312E+00   1.540E-01
   3.500E-01   1.201E+00   5.623E-02   1.257E+00   1.781E-01
   4.000E-01   1.159E+00   5.970E-02   1.219E+00   2.015E-01
   4.500E-01   1.128E+00   6.325E-02   1.192E+00   2.242E-01
   5.000E-01   1.105E+00   6.686E-02   1.172E+00   2.463E-01
   6.000E-01   1.074E+00   7.427E-02   1.148E+00   2.888E-01
   7.000E-01   1.055E+00   8.191E-02   1.137E+00   3.293E-01
   8.000E-01   1.044E+00   8.976E-02   1.133E+00   3.681E-01
   9.000E-01   1.037E+00   9.779E-02   1.135E+00   4.052E-01
   1.000E+00   1.034E+00   1.060E-01   1.140E+00   4.408E-01
   1.500E+00   1.041E+00   1.494E-01   1.190E+00   6.001E-01
   2.000E+00   1.058E+00   1.957E-01   1.254E+00   7.354E-01
   2.500E+00   1.078E+00   2.441E-01   1.322E+00   8.536E-01
   3.000E+00   1.096E+00   2.939E-01   1.390E+00   9.592E-01
   3.500E+00   1.113E+00   3.449E-01   1.458E+00   1.055E+00
   4.000E+00   1.128E+00   3.968E-01   1.525E+00   1.144E+00
   4.500E+00   1.142E+00   4.497E-01   1.591E+00   1.226E+00
   5.000E+00   1.154E+00   5.032E-01   1.657E+00   1.303E+00
   6.000E+00   1.176E+00   6.123E-01   1.788E+00   1.445E+00
   7.000E+00   1.195E+00   7.235E-01   1.918E+00   1.573E+00
