 1.000E-03   7.097E+01   4.845E-03   7.098E+01   3.889E-05
   1.500E-03   5.799E+01   5.732E-03   5.800E+01   5.894E-05
   2.000E-03   4.921E+01   6.395E-03   4.922E+01   7.939E-05
   2.500E-03   4.293E+01   6.917E-03   4.294E+01   1.002E-04
   3.000E-03   3.822E+01   7.342E-03   3.823E+01   1.215E-04
   3.500E-03   3.454E+01   7.699E-03   3.455E+01   1.432E-04
   4.000E-03   3.158E+01   8.005E-03   3.159E+01   1.652E-04
   4.500E-03   2.915E+01   8.269E-03   2.916E+01   1.876E-04
   5.000E-03   2.710E+01   8.501E-03   2.711E+01   2.105E-04
   6.000E-03   2.385E+01   8.890E-03   2.386E+01   2.573E-04
   7.000E-03   2.138E+01   9.206E-03   2.139E+01   3.057E-04
   8.000E-03   1.942E+01   9.468E-03   1.943E+01   3.556E-04
   9.000E-03   1.783E+01   9.690E-03   1.784E+01   4.070E-04
   1.000E-02   1.651E+01   9.880E-03   1.652E+01   4.600E-04
   1.500E-02   1.225E+01   1.054E-02   1.227E+01   7.467E-04
   2.000E-02   9.905E+00   1.093E-02   9.916E+00   1.069E-03
   2.500E-02   8.400E+00   1.118E-02   8.412E+00   1.426E-03
   3.000E-02   7.348E+00   1.137E-02   7.360E+00   1.815E-03
   3.500E-02   6.569E+00   1.151E-02   6.580E+00   2.235E-03
   4.000E-02   5.966E+00   1.163E-02   5.978E+00   2.686E-03
   4.500E-02   5.486E+00   1.173E-02   5.498E+00   3.165E-03
   5.000E-02   5.094E+00   1.181E-02   5.105E+00   3.672E-03
   6.000E-02   4.490E+00   1.195E-02   4.502E+00   4.763E-03
   7.000E-02   4.047E+00   1.208E-02   4.059E+00   5.951E-03
   8.000E-02   3.707E+00   1.220E-02   3.719E+00   7.228E-03
   9.000E-02   3.438E+00   1.232E-02   3.451E+00   8.587E-03
   1.000E-01   3.221E+00   1.244E-02   3.233E+00   1.002E-02
   1.500E-01   2.551E+00   1.310E-02   2.564E+00   1.815E-02
   2.000E-01   2.210E+00   1.385E-02   2.224E+00   2.749E-02
   2.500E-01   2.007E+00   1.470E-02   2.021E+00   3.767E-02
   3.000E-01   1.873E+00   1.564E-02   1.889E+00   4.848E-02
   3.500E-01   1.781E+00   1.664E-02   1.797E+00   5.976E-02
   4.000E-01   1.714E+00   1.771E-02   1.732E+00   7.141E-02
   4.500E-01   1.664E+00   1.885E-02   1.683E+00   8.337E-02
   5.000E-01   1.626E+00   2.003E-02   1.647E+00   9.561E-02
   6.000E-01   1.575E+00   2.253E-02   1.597E+00   1.209E-01
   7.000E-01   1.542E+00   2.519E-02   1.568E+00   1.471E-01
   8.000E-01   1.522E+00   2.798E-02   1.550E+00   1.742E-01
   9.000E-01   1.509E+00   3.089E-02   1.540E+00   2.023E-01
