  1.000E-03   1.097E+01   4.365E-03   1.097E+01   0.000E+00
   1.500E-03   1.593E+01   5.901E-03   1.594E+01   0.000E+00
   2.000E-03   1.655E+01   7.533E-03   1.656E+01   0.000E+00
   2.500E-03   1.610E+01   9.045E-03   1.611E+01   0.000E+00
   3.000E-03   1.538E+01   1.042E-02   1.539E+01   0.000E+00
   3.500E-03   1.461E+01   1.165E-02   1.462E+01   0.000E+00
   4.000E-03   1.387E+01   1.277E-02   1.388E+01   0.000E+00
   4.500E-03   1.318E+01   1.379E-02   1.320E+01   0.000E+00
   5.000E-03   1.256E+01   1.473E-02   1.257E+01   0.000E+00
   6.000E-03   1.147E+01   1.639E-02   1.148E+01   0.000E+00
   7.000E-03   1.057E+01   1.784E-02   1.058E+01   0.000E+00
   8.000E-03   9.808E+00   1.911E-02   9.828E+00   0.000E+00
   9.000E-03   9.166E+00   2.024E-02   9.186E+00   0.000E+00
   1.000E-02   8.613E+00   2.126E-02   8.634E+00   0.000E+00
   1.500E-02   6.706E+00   2.526E-02   6.732E+00   0.000E+00
   2.000E-02   5.575E+00   2.817E-02   5.603E+00   0.000E+00
   2.500E-02   4.819E+00   3.048E-02   4.849E+00   0.000E+00
   3.000E-02   4.275E+00   3.240E-02   4.308E+00   0.000E+00
   3.500E-02   3.864E+00   3.406E-02   3.898E+00   0.000E+00
   4.000E-02   3.541E+00   3.554E-02   3.577E+00   0.000E+00
   4.500E-02   3.280E+00   3.687E-02   3.317E+00   0.000E+00
   5.000E-02   3.065E+00   3.810E-02   3.103E+00   0.000E+00
   6.000E-02   2.730E+00   4.031E-02   2.771E+00   0.000E+00
   7.000E-02   2.481E+00   4.227E-02   2.523E+00   0.000E+00
   8.000E-02   2.288E+00   4.405E-02   2.332E+00   0.000E+00
   9.000E-02   2.135E+00   4.569E-02   2.180E+00   0.000E+00
   1.000E-01   2.009E+00   4.721E-02   2.057E+00   0.000E+00
   1.500E-01   1.620E+00   5.374E-02   1.674E+00   0.000E+00
   2.000E-01   1.420E+00   5.920E-02   1.479E+00   0.000E+00
   2.500E-01   1.300E+00   6.420E-02   1.365E+00   4.003E-03
   3.000E-01   1.222E+00   6.904E-02   1.291E+00   1.111E-02
   3.500E-01   1.168E+00   7.379E-02   1.242E+00   1.859E-02
   4.000E-01   1.129E+00   7.853E-02   1.208E+00   2.638E-02
   4.500E-01   1.101E+00   8.330E-02   1.184E+00   3.440E-02
   5.000E-01   1.079E+00   8.809E-02   1.168E+00   4.263E-02
   6.000E-01   1.051E+00   9.777E-02   1.149E+00   5.955E-02
   7.000E-01   1.035E+00   1.076E-01   1.143E+00   7.695E-02
   8.000E-01   1.026E+00   1.175E-01   1.144E+00   9.469E-02
   9.000E-01   1.021E+00   1.276E-01   1.149E+00   1.127E-01
   1.000E+00   1.020E+00   1.378E-01   1.158E+00   1.308E-01
   1.500E+00   1.031E+00   1.908E-01   1.222E+00   2.218E-01
   2.000E+00   1.052E+00   2.464E-01   1.298E+00   3.108E-01
   2.500E+00   1.073E+00   3.038E-01   1.377E+00   3.965E-01
   3.000E+00   1.093E+00   3.626E-01   1.456E+00   4.790E-01
   3.500E+00   1.111E+00   4.227E-01   1.533E+00   5.585E-01
   4.000E+00   1.126E+00   4.838E-01   1.610E+00   6.352E-01
   4.500E+00   1.141E+00   5.458E-01   1.687E+00   7.092E-01
   5.000E+00   1.154E+00   6.086E-01   1.762E+00   7.805E-01
   6.000E+00   1.176E+00   7.363E-01   1.912E+00   9.153E-01
   7.000E+00   1.195E+00   8.665E-01   2.061E+00   1.041E+00
   8.000E+00   1.211E+00   9.987E-01   2.210E+00   1.157E+00
   9.000E+00   1.225E+00   1.133E+00   2.358E+00   1.267E+00
   1.000E+01   1.237E+00   1.268E+00   2.506E+00   1.369E+00
   1.500E+01   1.284E+00   1.964E+00   3.248E+00   1.803E+00
   2.000E+01   1.316E+00   2.681E+00   3.996E+00   2.146E+00
   2.500E+01   1.339E+00   3.413E+00   4.753E+00   2.430E+00
   3.000E+01   1.358E+00   4.157E+00   5.515E+00   2.673E+00
   3.500E+01   1.373E+00   4.910E+00   6.283E+00   2.887E+00
   4.000E+01   1.386E+00   5.670E+00   7.056E+00   3.078E+00
   4.500E+01   1.397E+00   6.435E+00   7.832E+00   3.251E+00
   5.000E+01   1.407E+00   7.206E+00   8.613E+00   3.409E+00
